# 3D Systems, Inc.
# New Model
-0.1528791 0.1657626 0.8436220
-0.1528213 0.1663598 0.8435386
-0.1527651 0.1669591 0.8434516
-0.1524882 0.1652194 0.8439051
-0.1524294 0.1658086 0.8438202
-0.1523695 0.1663990 0.8437272
-0.1523126 0.1669919 0.8436347
-0.1412665 0.1698402 0.8455055
-0.1412189 0.1702793 0.8453256
-0.1407533 0.1699053 0.8455947
-0.1406962 0.1703399 0.8454120
-0.1402592 0.1699745 0.8456807
-0.1401901 0.1704013 0.8454986
-0.1561118 0.1842435 0.8433052
-0.1561185 0.1848008 0.8433817
-0.1555231 0.1842261 0.8433532
-0.1549286 0.1842177 0.8433636
-0.1543362 0.1842113 0.8433744
-0.1537431 0.1842054 0.8433713
-0.1531499 0.1842034 0.8433559
-0.1531537 0.1847719 0.8433973
-0.1525573 0.1842050 0.8433290
-0.1525590 0.1847748 0.8433655
-0.1519688 0.1842086 0.8432872
-0.1519696 0.1847808 0.8433206
-0.1513780 0.1842129 0.8432452
-0.1513787 0.1847891 0.8432744
-0.1507969 0.1842235 0.8432106
-0.1507991 0.1848044 0.8432347
-0.1502283 0.1842359 0.8431557
-0.1502313 0.1848216 0.8431794
-0.1496625 0.1842461 0.8430949
-0.1496658 0.1848381 0.8431176
-0.1491114 0.1842550 0.8430328
-0.1491132 0.1848544 0.8430519
-0.1485746 0.1848639 0.8429737
-0.1481137 0.1838889 0.8428842
-0.1475479 0.1839097 0.8427970
-0.1475425 0.1845155 0.8428078
-0.1475319 0.1851161 0.8428184
-0.1469908 0.1839199 0.8427131
-0.1469877 0.1845323 0.8427214
-0.1469789 0.1851382 0.8427290
-0.1459165 0.1836435 0.8425455
-0.1459065 0.1842369 0.8425508
-0.1458966 0.1848305 0.8425560
-0.1453606 0.1836597 0.8424627
-0.1453537 0.1842560 0.8424670
-0.1453456 0.1848530 0.8424708
-0.1448075 0.1836683 0.8423890
-0.1448032 0.1842688 0.8423909
-0.1447963 0.1848696 0.8423937
-0.1437416 0.1834624 0.8422470
-0.1437372 0.1840325 0.8422436
-0.1437322 0.1846054 0.8422467
-0.1437241 0.1851739 0.8422508
-0.1432085 0.1829013 0.8421997
-0.1432101 0.1834757 0.8421877
-0.1432056 0.1840474 0.8421823
-0.1431997 0.1846208 0.8421854
-0.1431907 0.1851895 0.8421913
-0.1426745 0.1829076 0.8421594
-0.1426760 0.1834852 0.8421447
-0.1426711 0.1840570 0.8421355
-0.1426669 0.1846324 0.8421377
-0.1426593 0.1852042 0.8421447
-0.1421424 0.1829188 0.8421282
-0.1417657 0.1833424 0.8420923
-0.1417546 0.1838676 0.8420804
-0.1417453 0.1843906 0.8420765
-0.1417379 0.1849316 0.8420695
-0.1412936 0.1828372 0.8421110
-0.1412856 0.1833592 0.8420876
-0.1412740 0.1838817 0.8420736
-0.1412649 0.1844046 0.8420684
-0.1412552 0.1849478 0.8420629
-0.1561096 0.1831461 0.8431779
-0.1561111 0.1836886 0.8432616
-0.1559856 0.1814763 0.8429112
-0.1559891 0.1820270 0.8430037
-0.1558817 0.1792809 0.8425248
-0.1558736 0.1798359 0.8426204
-0.1558617 0.1803808 0.8427185
-0.1559438 0.1766415 0.8420725
-0.1559322 0.1772026 0.8421677
-0.1559049 0.1777522 0.8422376
-0.1558809 0.1782854 0.8423416
-0.1555151 0.1831260 0.8432181
-0.1555187 0.1836707 0.8433004
-0.1553854 0.1814532 0.8429635
-0.1553910 0.1820037 0.8430537
-0.1553011 0.1792724 0.8426108
-0.1552927 0.1798285 0.8426964
-0.1552817 0.1803720 0.8427902
-0.1555418 0.1701647 0.8418515
-0.1555133 0.1707537 0.8418215
-0.1554919 0.1713465 0.8418195
-0.1554755 0.1719399 0.8418397
-0.1554642 0.1725429 0.8418607
-0.1554579 0.1731445 0.8419007
-0.1554479 0.1737372 0.8419388
-0.1554410 0.1743287 0.8419788
-0.1554326 0.1749206 0.8420264
-0.1554294 0.1755203 0.8420881
-0.1554180 0.1761050 0.8421251
-0.1554084 0.1766722 0.8422047
-0.1553916 0.1772347 0.8422880
-0.1553613 0.1777793 0.8423478
-0.1553356 0.1783098 0.8424412
-0.1549147 0.1831141 0.8432389
-0.1549221 0.1836615 0.8433133
-0.1547848 0.1814359 0.8430060
-0.1547917 0.1819886 0.8430876
-0.1547185 0.1697327 0.8422375
-0.1546911 0.1703344 0.8421988
-0.1546663 0.1709390 0.8421696
-0.1546500 0.1715446 0.8421519
-0.1546420 0.1721493 0.8421470
-0.1546412 0.1727514 0.8421611
-0.1546392 0.1733551 0.8421766
-0.1546390 0.1739595 0.8421758
-0.1546468 0.1745616 0.8421988
-0.1546557 0.1751625 0.8422296
-0.1546689 0.1757649 0.8422797
-0.1546785 0.1763677 0.8423037
-0.1546962 0.1769599 0.8423851
-0.1547048 0.1775545 0.8424460
-0.1547158 0.1781352 0.8425210
-0.1547232 0.1787074 0.8426054
-0.1547212 0.1792724 0.8426902
-0.1547124 0.1798288 0.8427661
-0.1547019 0.1803708 0.8428517
-0.1543208 0.1831003 0.8432585
-0.1543299 0.1836525 0.8433269
-0.1541823 0.1814229 0.8430404
-0.1541882 0.1819788 0.8431171
-0.1542628 0.1697496 0.8424362
-0.1542306 0.1703443 0.8423963
-0.1541986 0.1709434 0.8423571
-0.1541740 0.1715465 0.8423351
-0.1541572 0.1721509 0.8423233
-0.1541459 0.1727565 0.8423241
-0.1541325 0.1733631 0.8423293
-0.1541227 0.1739670 0.8423243
-0.1541203 0.1745696 0.8423389
-0.1541189 0.1751715 0.8423611
-0.1541224 0.1757743 0.8424014
-0.1541254 0.1763742 0.8424235
-0.1541336 0.1769652 0.8424969
-0.1541344 0.1775637 0.8425450
-0.1541383 0.1781423 0.8426031
-0.1541409 0.1787128 0.8426778
-0.1541347 0.1792773 0.8427582
-0.1541237 0.1798336 0.8428248
-0.1541103 0.1803763 0.8429033
-0.1537367 0.1836431 0.8433267
-0.1533973 0.1698874 0.8427601
-0.1533658 0.1704982 0.8427056
-0.1533405 0.1711105 0.8426642
-0.1533226 0.1717205 0.8426301
-0.1533094 0.1723292 0.8426003
-0.1533013 0.1729332 0.8425740
-0.1532926 0.1735333 0.8425603
-0.1532944 0.1741401 0.8425343
-0.1533071 0.1747475 0.8425331
-0.1533286 0.1753524 0.8425564
-0.1535800 0.1814142 0.8430617
-0.1535843 0.1819729 0.8431330
-0.1535849 0.1825315 0.8432003
-0.1535748 0.1757925 0.8425125
-0.1535698 0.1763883 0.8425339
-0.1535675 0.1769793 0.8425899
-0.1535620 0.1775790 0.8426285
-0.1535601 0.1781567 0.8426767
-0.1535611 0.1787263 0.8427416
-0.1535509 0.1792886 0.8428146
-0.1535395 0.1798457 0.8428722
-0.1535253 0.1803917 0.8429376
-0.1525444 0.1700030 0.8430586
-0.1525198 0.1706303 0.8429918
-0.1531440 0.1836371 0.8433147
-0.1528611 0.1711094 0.8428261
-0.1528365 0.1717164 0.8427828
-0.1528163 0.1723236 0.8427443
-0.1528000 0.1729292 0.8427097
-0.1527846 0.1735333 0.8426862
-0.1527768 0.1741394 0.8426538
-0.1527790 0.1747467 0.8426439
-0.1527897 0.1753522 0.8426563
-0.1527957 0.1759584 0.8426547
-0.1529752 0.1814106 0.8430708
-0.1529774 0.1819720 0.8431366
-0.1529748 0.1825330 0.8431974
-0.1530064 0.1764082 0.8426330
-0.1529962 0.1769988 0.8426768
-0.1529845 0.1776005 0.8427012
-0.1529743 0.1781791 0.8427417
-0.1529692 0.1787491 0.8427956
-0.1529577 0.1793118 0.8428496
-0.1529477 0.1798672 0.8429093
-0.1529340 0.1804152 0.8429655
-0.1520844 0.1700007 0.8432135
-0.1520546 0.1706199 0.8431411
-0.1525529 0.1836359 0.8432914
-0.1523675 0.1711181 0.8429833
-0.1523370 0.1717220 0.8429313
-0.1523113 0.1723273 0.8428829
-0.1522888 0.1729333 0.8428383
-0.1522679 0.1735383 0.8428040
-0.1522532 0.1741438 0.8427686
-0.1522454 0.1747504 0.8427455
-0.1522475 0.1753570 0.8427506
-0.1522440 0.1759627 0.8427360
-0.1523676 0.1814128 0.8430690
-0.1523655 0.1819773 0.8431276
-0.1523579 0.1825401 0.8431814
-0.1524298 0.1764314 0.8427189
-0.1524133 0.1770226 0.8427466
-0.1523973 0.1776248 0.8427620
-0.1523802 0.1782058 0.8427913
-0.1523700 0.1787751 0.8428360
-0.1523546 0.1793386 0.8428795
-0.1523389 0.1798947 0.8429341
-0.1523213 0.1804493 0.8429794
-0.1516157 0.1700055 0.8433643
-0.1515834 0.1706158 0.8432852
-0.1515558 0.1712218 0.8432045
-0.1515365 0.1718333 0.8431311
-0.1515211 0.1724399 0.8430627
-0.1515097 0.1730463 0.8430020
-0.1515040 0.1736569 0.8429508
-0.1515069 0.1742680 0.8429133
-0.1515129 0.1748771 0.8428790
-0.1515203 0.1754812 0.8428562
-0.1519652 0.1836360 0.8432527
-0.1516873 0.1759713 0.8428077
-0.1516917 0.1765824 0.8428078
-0.1516974 0.1771934 0.8428169
-0.1517567 0.1808367 0.8430054
-0.1517590 0.1814178 0.8430541
-0.1517545 0.1819869 0.8431062
-0.1517430 0.1825521 0.8431556
-0.1517962 0.1776541 0.8428105
-0.1517759 0.1782385 0.8428294
-0.1517626 0.1788075 0.8428638
-0.1517456 0.1793699 0.8429006
-0.1517253 0.1799287 0.8429309
-0.1511164 0.1700192 0.8435120
-0.1510838 0.1706219 0.8434264
-0.1510575 0.1712239 0.8433386
-0.1510340 0.1718312 0.8432550
-0.1510161 0.1724378 0.8431797
-0.1510013 0.1730425 0.8431090
-0.1509911 0.1736510 0.8430468
-0.1509882 0.1742600 0.8429995
-0.1509883 0.1748681 0.8429568
-0.1509888 0.1754706 0.8429235
-0.1509796 0.1760681 0.8428870
-0.1513734 0.1836357 0.8432148
-0.1511196 0.1765924 0.8428658
-0.1511190 0.1772004 0.8428657
-0.1511199 0.1778098 0.8428629
-0.1511253 0.1784218 0.8428708
-0.1511331 0.1790324 0.8428999
-0.1511373 0.1796384 0.8429349
-0.1511418 0.1802432 0.8429733
-0.1511453 0.1808402 0.8430080
-0.1511432 0.1814269 0.8430464
-0.1511341 0.1820017 0.8430892
-0.1511189 0.1825719 0.8431295
-0.1504766 0.1730425 0.8431930
-0.1504652 0.1736510 0.8431193
-0.1504603 0.1742587 0.8430645
-0.1504572 0.1748653 0.8430136
-0.1504553 0.1754657 0.8429721
-0.1504477 0.1760629 0.8429287
-0.1504606 0.1766856 0.8429092
-0.1504759 0.1773113 0.8428996
-0.1507738 0.1830618 0.8431460
-0.1507892 0.1836444 0.8431829
-0.1505250 0.1778142 0.8428877
-0.1505263 0.1784225 0.8428849
-0.1505304 0.1790326 0.8429060
-0.1505320 0.1796391 0.8429328
-0.1505333 0.1802450 0.8429628
-0.1505341 0.1808458 0.8429887
-0.1505299 0.1814374 0.8430268
-0.1505198 0.1820199 0.8430672
-0.1500481 0.1700682 0.8437893
-0.1500205 0.1706560 0.8436931
-0.1499458 0.1730458 0.8432928
-0.1499352 0.1736545 0.8432105
-0.1499301 0.1742599 0.8431493
-0.1499270 0.1748623 0.8430914
-0.1499239 0.1754601 0.8430366
-0.1499179 0.1760574 0.8429837
-0.1499276 0.1766738 0.8429528
-0.1499392 0.1772941 0.8429316
-0.1502180 0.1836513 0.8431312
-0.1499256 0.1778186 0.8429158
-0.1499252 0.1784230 0.8428988
-0.1499274 0.1790325 0.8429081
-0.1499282 0.1796404 0.8429231
-0.1499273 0.1802471 0.8429426
-0.1499274 0.1808509 0.8429626
-0.1499242 0.1814491 0.8429933
-0.1499157 0.1820391 0.8430260
-0.1499027 0.1826247 0.8430568
-0.1494615 0.1701118 0.8439478
-0.1494430 0.1706881 0.8438391
-0.1494068 0.1742583 0.8432208
-0.1494071 0.1748603 0.8431537
-0.1494077 0.1754569 0.8430838
-0.1494074 0.1760557 0.8430207
-0.1494157 0.1766664 0.8429800
-0.1494247 0.1772805 0.8429495
-0.1494367 0.1779041 0.8429235
-0.1496533 0.1836491 0.8430729
-0.1493217 0.1784235 0.8429020
-0.1493235 0.1790325 0.8429002
-0.1493248 0.1796407 0.8429042
-0.1493238 0.1802477 0.8429136
-0.1493243 0.1808532 0.8429263
-0.1493229 0.1814550 0.8429488
-0.1493173 0.1820511 0.8429723
-0.1493071 0.1826435 0.8429981
-0.1488431 0.1742653 0.8432978
-0.1488466 0.1748652 0.8432165
-0.1488517 0.1754590 0.8431338
-0.1488562 0.1760546 0.8430661
-0.1488650 0.1766584 0.8430162
-0.1488743 0.1772657 0.8429762
-0.1488846 0.1778809 0.8429435
-0.1489040 0.1785135 0.8429059
-0.1489237 0.1791517 0.8428996
-0.1491031 0.1836495 0.8430141
-0.1487186 0.1796364 0.8428660
-0.1487193 0.1802437 0.8428657
-0.1487211 0.1808546 0.8428725
-0.1487205 0.1814631 0.8428919
-0.1487178 0.1820671 0.8429072
-0.1487117 0.1826668 0.8429259
-0.1482481 0.1701940 0.8442072
-0.1482396 0.1707521 0.8440784
-0.1482364 0.1713179 0.8439389
-0.1482390 0.1718901 0.8438004
-0.1482448 0.1724729 0.8436695
-0.1482533 0.1730643 0.8435487
-0.1482735 0.1742647 0.8433365
-0.1482829 0.1748630 0.8432458
-0.1482956 0.1754554 0.8431537
-0.1483058 0.1760492 0.8430777
-0.1483186 0.1766489 0.8430201
-0.1483320 0.1772520 0.8429701
-0.1483459 0.1778636 0.8429268
-0.1483687 0.1784910 0.8428831
-0.1483909 0.1791258 0.8428687
-0.1481213 0.1796285 0.8428276
-0.1481248 0.1802365 0.8428201
-0.1481288 0.1808503 0.8428177
-0.1481298 0.1814638 0.8428292
-0.1481307 0.1820759 0.8428367
-0.1481285 0.1826845 0.8428499
-0.1481223 0.1832883 0.8428685
-0.1476354 0.1702291 0.8443074
-0.1476305 0.1707815 0.8441704
-0.1476324 0.1713400 0.8440236
-0.1476377 0.1719068 0.8438754
-0.1476489 0.1724869 0.8437425
-0.1476634 0.1730741 0.8436078
-0.1476863 0.1736758 0.8434919
-0.1477002 0.1742699 0.8433871
-0.1477171 0.1748652 0.8432904
-0.1477361 0.1754531 0.8431904
-0.1477519 0.1760419 0.8431069
-0.1477696 0.1766372 0.8430332
-0.1477868 0.1772372 0.8429666
-0.1478055 0.1778467 0.8429161
-0.1475126 0.1784033 0.8428497
-0.1475219 0.1790093 0.8428143
-0.1475311 0.1796183 0.8427844
-0.1475378 0.1802267 0.8427678
-0.1475445 0.1808416 0.8427584
-0.1475487 0.1814578 0.8427571
-0.1475529 0.1820758 0.8427615
-0.1475541 0.1826915 0.8427740
-0.1475520 0.1833022 0.8427871
-0.1470133 0.1708149 0.8442673
-0.1470246 0.1713632 0.8441100
-0.1470391 0.1719225 0.8439514
-0.1470611 0.1724989 0.8438121
-0.1470847 0.1730828 0.8436675
-0.1471164 0.1736847 0.8435369
-0.1471387 0.1742777 0.8434196
-0.1471647 0.1748716 0.8433116
-0.1471922 0.1754583 0.8432069
-0.1472125 0.1760432 0.8431211
-0.1472328 0.1766348 0.8430410
-0.1472519 0.1772301 0.8429650
-0.1472720 0.1778361 0.8429015
-0.1469221 0.1783936 0.8428216
-0.1469357 0.1789979 0.8427803
-0.1469490 0.1796053 0.8427444
-0.1469599 0.1802124 0.8427201
-0.1469700 0.1808276 0.8427031
-0.1469776 0.1814451 0.8426944
-0.1469860 0.1820680 0.8426902
-0.1469911 0.1826904 0.8426980
-0.1469926 0.1833069 0.8427080
-0.1463932 0.1703098 0.8444894
-0.1464040 0.1708447 0.8443388
-0.1464218 0.1713849 0.8441770
-0.1464439 0.1719375 0.8440081
-0.1464737 0.1725125 0.8438649
-0.1465048 0.1730939 0.8437109
-0.1465439 0.1736956 0.8435681
-0.1465733 0.1742868 0.8434395
-0.1466066 0.1748796 0.8433153
-0.1466387 0.1754641 0.8432052
-0.1466630 0.1760464 0.8431116
-0.1466869 0.1766334 0.8430285
-0.1467091 0.1772240 0.8429501
-0.1463183 0.1777872 0.8428782
-0.1463390 0.1783828 0.8427993
-0.1463575 0.1789836 0.8427462
-0.1463760 0.1795886 0.8427008
-0.1463913 0.1801942 0.8426684
-0.1459384 0.1806984 0.8425966
-0.1459383 0.1812855 0.8425712
-0.1459379 0.1818751 0.8425578
-0.1459320 0.1824619 0.8425489
-0.1459235 0.1830513 0.8425447
-0.1457818 0.1703524 0.8445697
-0.1457987 0.1708760 0.8444078
-0.1458206 0.1714082 0.8442392
-0.1458475 0.1719545 0.8440666
-0.1458830 0.1725257 0.8439101
-0.1460393 0.1748875 0.8433368
-0.1460768 0.1754684 0.8432108
-0.1455183 0.1731181 0.8437724
-0.1455496 0.1736760 0.8436330
-0.1455786 0.1742517 0.8434973
-0.1456623 0.1760095 0.8431246
-0.1456878 0.1765988 0.8430263
-0.1457126 0.1771876 0.8429348
-0.1457361 0.1777788 0.8428529
-0.1457606 0.1783706 0.8427654
-0.1457825 0.1789683 0.8427055
-0.1458045 0.1795705 0.8426527
-0.1453491 0.1801062 0.8425711
-0.1453575 0.1806950 0.8425332
-0.1453640 0.1812857 0.8425009
-0.1453678 0.1818768 0.8424807
-0.1453676 0.1824685 0.8424684
-0.1453650 0.1830631 0.8424622
-0.1451858 0.1703946 0.8446450
-0.1452035 0.1709084 0.8444766
-0.1452269 0.1714318 0.8442998
-0.1452561 0.1719717 0.8441192
-0.1452951 0.1725421 0.8439548
-0.1454663 0.1749001 0.8433446
-0.1455058 0.1754820 0.8432256
-0.1449278 0.1731454 0.8438161
-0.1449612 0.1736991 0.8436636
-0.1449921 0.1742708 0.8435187
-0.1450799 0.1760161 0.8431241
-0.1451059 0.1765995 0.8430149
-0.1451318 0.1771841 0.8429173
-0.1451564 0.1777712 0.8428315
-0.1451837 0.1783592 0.8427401
-0.1452078 0.1789525 0.8426697
-0.1452329 0.1795514 0.8426093
-0.1447728 0.1800981 0.8425188
-0.1447856 0.1806865 0.8424742
-0.1447975 0.1812780 0.8424394
-0.1448058 0.1818717 0.8424152
-0.1448094 0.1824685 0.8423988
-0.1448105 0.1830677 0.8423894
-0.1445873 0.1704365 0.8447147
-0.1446073 0.1709410 0.8445411
-0.1442888 0.1716607 0.8443245
-0.1442987 0.1721391 0.8441565
-0.1443173 0.1726398 0.8440039
-0.1443405 0.1731709 0.8438428
-0.1443745 0.1737231 0.8436894
-0.1444063 0.1742914 0.8435366
-0.1444370 0.1748687 0.8433936
-0.1444683 0.1754448 0.8432482
-0.1444973 0.1760240 0.8431215
-0.1445244 0.1766015 0.8430057
-0.1445519 0.1771816 0.8429030
-0.1445791 0.1777643 0.8428100
-0.1446078 0.1783480 0.8427175
-0.1446335 0.1789361 0.8426370
-0.1441860 0.1795024 0.8425326
-0.1442031 0.1800886 0.8424721
-0.1437300 0.1806407 0.8423891
-0.1437386 0.1812094 0.8423392
-0.1437411 0.1817726 0.8423013
-0.1437401 0.1823326 0.8422726
-0.1437414 0.1828910 0.8422542
-0.1439990 0.1704789 0.8447847
-0.1437315 0.1712340 0.8445560
-0.1437295 0.1717027 0.8443801
-0.1437345 0.1721730 0.8441983
-0.1437487 0.1726696 0.8440409
-0.1437686 0.1731980 0.8438739
-0.1437950 0.1737458 0.8437099
-0.1438225 0.1743121 0.8435535
-0.1439383 0.1766053 0.8430053
-0.1439669 0.1771796 0.8428945
-0.1434567 0.1748592 0.8434275
-0.1434740 0.1754241 0.8432780
-0.1434937 0.1760010 0.8431396
-0.1435538 0.1777561 0.8427837
-0.1435731 0.1783384 0.8426871
-0.1435939 0.1789175 0.8425883
-0.1431674 0.1794992 0.8424912
-0.1431777 0.1800757 0.8424152
-0.1431889 0.1806450 0.8423490
-0.1431997 0.1812120 0.8422949
-0.1432050 0.1817776 0.8422564
-0.1432058 0.1823403 0.8422219
-0.1434219 0.1705275 0.8448642
-0.1431819 0.1712828 0.8446029
-0.1431767 0.1717454 0.8444274
-0.1431781 0.1722107 0.8442469
-0.1431865 0.1727016 0.8440811
-0.1432010 0.1732279 0.8439088
-0.1432217 0.1737720 0.8437391
-0.1432447 0.1743332 0.8435736
-0.1433465 0.1766111 0.8430104
-0.1433747 0.1771801 0.8428933
-0.1429123 0.1748979 0.8434478
-0.1429231 0.1754572 0.8432918
-0.1429380 0.1760266 0.8431505
-0.1429883 0.1777625 0.8427745
-0.1430039 0.1783398 0.8426719
-0.1430258 0.1789167 0.8425673
-0.1426298 0.1795097 0.8424728
-0.1426396 0.1800824 0.8423982
-0.1426507 0.1806484 0.8423282
-0.1426628 0.1812136 0.8422695
-0.1426674 0.1817779 0.8422275
-0.1426698 0.1823417 0.8421870
-0.1426489 0.1708809 0.8448246
-0.1426348 0.1713365 0.8446546
-0.1424375 0.1720493 0.8444034
-0.1424235 0.1724728 0.8442595
-0.1424127 0.1729509 0.8440995
-0.1423999 0.1733596 0.8439452
-0.1423884 0.1738509 0.8437901
-0.1423770 0.1743705 0.8436309
-0.1423754 0.1749278 0.8434735
-0.1423768 0.1754838 0.8433139
-0.1423866 0.1760499 0.8431673
-0.1423965 0.1766264 0.8430246
-0.1424089 0.1771996 0.8428944
-0.1424223 0.1777709 0.8427740
-0.1424354 0.1783427 0.8426627
-0.1424528 0.1789153 0.8425552
-0.1421171 0.1795439 0.8424665
-0.1421190 0.1801120 0.8423847
-0.1421243 0.1806726 0.8423137
-0.1421309 0.1812301 0.8422496
-0.1421331 0.1817899 0.8422024
-0.1421364 0.1823520 0.8421572
-0.1421297 0.1709309 0.8448921
-0.1421106 0.1713810 0.8447166
-0.1419605 0.1720853 0.8444475
-0.1419465 0.1725070 0.8442996
-0.1419279 0.1729788 0.8441381
-0.1419243 0.1733838 0.8439857
-0.1419017 0.1738709 0.8438264
-0.1418737 0.1743856 0.8436697
-0.1418605 0.1749428 0.8435092
-0.1418503 0.1755033 0.8433467
-0.1418485 0.1760685 0.8431935
-0.1418518 0.1766458 0.8430489
-0.1418569 0.1772168 0.8429153
-0.1418639 0.1777852 0.8427894
-0.1416223 0.1784300 0.8426812
-0.1416155 0.1790015 0.8425716
-0.1416115 0.1795654 0.8424722
-0.1416079 0.1801292 0.8423848
-0.1416098 0.1806868 0.8423083
-0.1416144 0.1812424 0.8422378
-0.1413116 0.1818071 0.8421937
-0.1412994 0.1823279 0.8421530
-0.1416230 0.1709837 0.8449563
-0.1415997 0.1714284 0.8447821
-0.1408048 0.1833794 0.8420945
-0.1407903 0.1839018 0.8420809
-0.1407781 0.1844247 0.8420743
-0.1407554 0.1849589 0.8420680
-0.1403412 0.1833997 0.8421156
-0.1403258 0.1839209 0.8420988
-0.1403152 0.1844465 0.8420854
-0.1402872 0.1849810 0.8420826
-0.1398740 0.1834253 0.8421598
-0.1398574 0.1839409 0.8421326
-0.1398453 0.1844631 0.8421142
-0.1398180 0.1849954 0.8421000
-0.1393990 0.1834587 0.8421974
-0.1393711 0.1839641 0.8421828
-0.1393522 0.1844848 0.8421779
-0.1393287 0.1850114 0.8421705
-0.1389564 0.1834726 0.8422765
-0.1389292 0.1839889 0.8422589
-0.1389112 0.1845082 0.8422457
-0.1388885 0.1850333 0.8422454
-0.1384962 0.1834813 0.8423631
-0.1384705 0.1839949 0.8423376
-0.1384576 0.1845150 0.8423217
-0.1384470 0.1850365 0.8423149
-0.1380930 0.1834970 0.8424484
-0.1380615 0.1840040 0.8424329
-0.1380420 0.1845194 0.8424157
-0.1380395 0.1850488 0.8424082
-0.1374743 0.1836375 0.8426113
-0.1374492 0.1841762 0.8425931
-0.1374290 0.1847179 0.8425773
-0.1374146 0.1852616 0.8425645
-0.1370245 0.1836730 0.8427456
-0.1369945 0.1842047 0.8427222
-0.1369740 0.1847349 0.8427124
-0.1369583 0.1852691 0.8426984
-0.1365981 0.1837104 0.8428858
-0.1365662 0.1842352 0.8428611
-0.1365458 0.1847561 0.8428456
-0.1365296 0.1852823 0.8428305
-0.1361834 0.1837541 0.8430436
-0.1361503 0.1842657 0.8430198
-0.1361239 0.1847777 0.8429876
-0.1361085 0.1852923 0.8429798
-0.1357698 0.1838009 0.8431976
-0.1357341 0.1843033 0.8431769
-0.1357092 0.1848036 0.8431567
-0.1356906 0.1853116 0.8431406
-0.1349900 0.1834064 0.8435431
-0.1349437 0.1839333 0.8435127
-0.1349027 0.1844577 0.8434874
-0.1348776 0.1849894 0.8434670
-0.1341222 0.1834665 0.8439261
-0.1340805 0.1840227 0.8438920
-0.1340472 0.1845865 0.8438626
-0.1340209 0.1851566 0.8438438
-0.1332393 0.1835441 0.8443317
-0.1331975 0.1841343 0.8442910
-0.1331598 0.1847361 0.8442524
-0.1328033 0.1836017 0.8445294
-0.1327598 0.1841798 0.8444851
-0.1327233 0.1847656 0.8444442
-0.1323596 0.1836645 0.8447398
-0.1323145 0.1842289 0.8446890
-0.1322802 0.1848000 0.8446473
-0.1415183 0.1721266 0.8445007
-0.1415023 0.1725460 0.8443494
-0.1414718 0.1730141 0.8441895
-0.1414714 0.1734216 0.8440403
-0.1414365 0.1739061 0.8438785
-0.1413961 0.1744160 0.8437260
-0.1413618 0.1749685 0.8435579
-0.1413388 0.1755296 0.8433883
-0.1413238 0.1760951 0.8432366
-0.1413132 0.1766700 0.8430939
-0.1413061 0.1772369 0.8429611
-0.1413019 0.1778008 0.8428368
-0.1411115 0.1784444 0.8427285
-0.1410934 0.1790169 0.8426184
-0.1410792 0.1795811 0.8425186
-0.1410673 0.1801427 0.8424283
-0.1410621 0.1806996 0.8423511
-0.1410624 0.1812552 0.8422766
-0.1411806 0.1707260 0.8451478
