# 3D Systems, Inc.
# New Model
0.2215903 0.1882737 0.8584741
0.2216023 0.1888331 0.8584532
0.2216196 0.1893651 0.8584441
0.2216326 0.1899075 0.8584528
0.2216458 0.1904445 0.8584701
0.2216555 0.1909783 0.8585132
0.2216698 0.1915206 0.8585681
0.2221380 0.1866841 0.8584971
0.2221563 0.1872110 0.8584242
0.2221629 0.1877305 0.8583764
0.2221700 0.1882765 0.8583356
0.2221767 0.1888420 0.8583091
0.2221911 0.1893859 0.8583038
0.2222028 0.1899344 0.8583091
0.2222133 0.1904774 0.8583246
0.2222246 0.1910150 0.8583647
0.2222388 0.1915607 0.8584199
0.2227381 0.1866654 0.8583741
0.2227481 0.1871976 0.8582984
0.2227498 0.1877267 0.8582467
0.2227528 0.1882784 0.8582044
0.2227575 0.1888448 0.8581778
0.2227646 0.1894013 0.8581663
0.2227744 0.1899599 0.8581691
0.2227844 0.1905117 0.8581854
0.2227989 0.1910560 0.8582233
0.2228102 0.1916059 0.8582691
0.2232719 0.1882223 0.8580935
0.2233014 0.1887175 0.8580566
0.2233200 0.1892075 0.8580431
0.2233341 0.1897020 0.8580389
0.2233354 0.1901971 0.8580490
0.2233465 0.1906851 0.8580669
0.2233335 0.1861192 0.8583430
0.2233347 0.1866453 0.8582552
0.2233386 0.1871800 0.8581763
0.2233368 0.1877172 0.8581205
0.2233851 0.1916497 0.8581278
0.2233982 0.1921979 0.8581817
0.2234126 0.1927523 0.8582470
0.2238268 0.1877445 0.8580122
0.2238428 0.1882390 0.8579678
0.2238671 0.1887418 0.8579278
0.2238861 0.1892311 0.8579153
0.2238985 0.1897304 0.8579066
0.2239018 0.1902278 0.8579153
0.2239166 0.1907169 0.8579364
0.2239158 0.1912236 0.8579714
0.2239251 0.1860948 0.8582273
0.2239257 0.1866248 0.8581413
0.2239262 0.1871618 0.8580580
0.2239778 0.1922447 0.8580447
0.2239929 0.1928006 0.8581067
0.2243989 0.1877452 0.8578949
0.2244125 0.1882447 0.8578486
0.2244331 0.1887551 0.8578095
0.2244511 0.1892503 0.8577927
0.2244616 0.1897595 0.8577798
0.2244842 0.1907492 0.8578067
0.2244836 0.1912622 0.8578435
0.2245213 0.1860693 0.8581127
0.2245198 0.1866011 0.8580234
0.2245190 0.1871379 0.8579398
0.2245268 0.1906001 0.8577867
0.2245618 0.1922965 0.8579078
0.2245796 0.1928553 0.8579702
0.2249825 0.1877356 0.8577768
0.2249958 0.1882400 0.8577282
0.2250161 0.1887561 0.8576880
0.2250315 0.1892644 0.8576631
0.2250442 0.1897761 0.8576516
0.2250515 0.1902806 0.8576518
0.2250632 0.1907834 0.8576799
0.2250612 0.1913054 0.8577178
0.2251277 0.1860383 0.8579986
0.2251239 0.1865723 0.8579090
0.2251195 0.1871120 0.8578241
0.2251505 0.1923463 0.8577742
0.2251687 0.1929092 0.8578335
0.2255744 0.1867281 0.8577974
0.2255772 0.1872281 0.8577170
0.2255810 0.1877268 0.8576547
0.2255929 0.1882345 0.8576072
0.2256078 0.1887547 0.8575647
0.2256194 0.1892716 0.8575390
0.2256293 0.1897923 0.8575192
0.2256392 0.1903054 0.8575240
0.2256504 0.1908161 0.8575497
0.2256516 0.1913451 0.8575864
0.2257575 0.1849441 0.8580926
0.2257440 0.1854755 0.8579862
0.2257341 0.1860037 0.8578867
0.2257408 0.1923916 0.8576438
0.2257585 0.1929596 0.8577007
0.2257773 0.1935247 0.8577647
0.2261827 0.1867068 0.8576844
0.2261803 0.1872118 0.8575993
0.2261805 0.1877155 0.8575368
0.2261907 0.1882262 0.8574862
0.2262002 0.1887505 0.8574404
0.2262096 0.1892762 0.8574182
0.2262202 0.1898045 0.8573966
0.2262289 0.1903271 0.8573971
0.2262386 0.1908452 0.8574236
0.2262416 0.1913808 0.8574582
0.2263616 0.1849017 0.8579849
0.2263482 0.1854367 0.8578739
0.2263384 0.1859686 0.8577763
0.2263304 0.1924352 0.8575115
0.2263472 0.1930073 0.8575692
0.2263655 0.1935771 0.8576287
0.2267901 0.1866813 0.8575701
0.2267866 0.1871905 0.8574862
0.2267816 0.1876991 0.8574209
0.2267902 0.1882154 0.8573728
0.2267954 0.1887429 0.8573246
0.2268019 0.1892756 0.8572991
0.2268124 0.1898137 0.8572762
0.2268203 0.1903465 0.8572745
0.2268285 0.1908738 0.8572984
0.2268346 0.1914170 0.8573298
0.2269583 0.1848571 0.8578734
0.2269477 0.1853958 0.8577645
0.2269393 0.1859304 0.8576677
0.2269195 0.1924763 0.8573852
0.2269337 0.1930527 0.8574383
0.2269506 0.1936267 0.8574959
0.2273997 0.1866520 0.8574562
0.2273944 0.1871635 0.8573719
0.2273885 0.1876748 0.8573089
0.2273936 0.1881953 0.8572582
0.2273953 0.1887283 0.8572083
0.2273983 0.1892714 0.8571809
0.2274057 0.1898197 0.8571575
0.2274119 0.1903636 0.8571520
0.2274209 0.1909036 0.8571745
0.2274306 0.1914538 0.8572049
0.2274448 0.1920080 0.8572380
0.2274660 0.1925655 0.8572746
0.2275617 0.1848141 0.8577624
0.2275512 0.1853526 0.8576543
0.2275427 0.1858883 0.8575576
0.2275365 0.1936759 0.8573674
0.2275563 0.1942494 0.8574314
0.2280077 0.1866184 0.8573460
0.2279993 0.1871315 0.8572579
0.2279917 0.1876451 0.8571966
0.2279935 0.1881725 0.8571462
0.2279915 0.1887123 0.8570951
0.2279918 0.1892659 0.8570660
0.2279973 0.1898248 0.8570453
0.2280019 0.1903807 0.8570346
0.2280113 0.1909326 0.8570534
0.2280231 0.1914909 0.8570816
0.2280373 0.1920512 0.8571120
0.2280585 0.1926144 0.8571509
0.2281463 0.1858432 0.8574497
0.2281224 0.1937220 0.8572434
0.2281422 0.1942985 0.8573071
0.2286231 0.1865769 0.8572364
0.2286127 0.1870928 0.8571489
0.2286021 0.1876115 0.8570856
0.2285999 0.1881465 0.8570329
0.2285940 0.1886963 0.8569821
0.2285927 0.1892577 0.8569512
0.2285941 0.1898287 0.8569316
0.2285967 0.1903972 0.8569205
0.2286057 0.1909596 0.8569350
0.2286190 0.1915272 0.8569587
0.2286338 0.1920933 0.8569887
0.2286543 0.1926631 0.8570269
0.2287478 0.1857956 0.8573376
0.2287052 0.1937624 0.8571233
0.2287249 0.1943425 0.8571863
0.2291142 0.1891502 0.8568538
0.2291197 0.1896431 0.8568284
0.2292450 0.1860073 0.8572075
0.2292384 0.1865298 0.8571250
0.2292249 0.1870499 0.8570392
0.2292117 0.1875764 0.8569764
0.2292051 0.1881197 0.8569206
0.2291964 0.1886765 0.8568710
0.2291896 0.1904130 0.8568058
0.2291977 0.1909871 0.8568180
0.2292117 0.1915603 0.8568406
0.2292265 0.1921332 0.8568695
0.2292459 0.1927080 0.8569095
0.2292661 0.1932829 0.8569586
0.2293754 0.1846669 0.8574253
0.2293619 0.1852049 0.8573229
0.2293073 0.1943831 0.8570684
0.2293303 0.1949662 0.8571383
0.2293583 0.1955542 0.8572128
0.2293916 0.1961492 0.8572894
0.2297242 0.1891395 0.8567371
0.2297296 0.1896378 0.8567138
0.2298545 0.1859595 0.8570974
0.2298455 0.1864842 0.8570135
0.2298303 0.1870080 0.8569323
0.2298142 0.1875401 0.8568632
0.2298043 0.1880921 0.8568119
0.2297938 0.1886595 0.8567610
0.2297796 0.1904284 0.8566945
0.2297880 0.1910126 0.8567072
0.2298005 0.1915910 0.8567302
0.2298146 0.1921702 0.8567564
0.2298323 0.1927489 0.8567968
0.2298514 0.1933282 0.8568451
0.2299778 0.1846159 0.8573175
0.2299622 0.1851525 0.8572151
0.2298897 0.1944188 0.8569518
0.2299107 0.1950021 0.8570223
0.2299361 0.1955901 0.8570966
0.2299665 0.1961833 0.8571739
0.2303271 0.1891256 0.8566234
0.2303298 0.1896320 0.8566011
0.2303322 0.1901517 0.8565889
0.2303430 0.1906684 0.8565966
0.2303524 0.1911983 0.8566094
0.2304565 0.1859113 0.8569883
0.2304473 0.1864376 0.8569034
0.2304301 0.1869649 0.8568221
0.2304128 0.1875029 0.8567526
0.2304000 0.1880634 0.8567019
0.2303870 0.1886425 0.8566513
0.2304014 0.1922040 0.8566497
0.2304178 0.1927869 0.8566876
0.2304366 0.1933682 0.8567357
0.2304587 0.1939547 0.8567867
0.2305777 0.1845629 0.8572090
0.2305601 0.1851005 0.8571101
0.2304929 0.1950338 0.8569098
0.2305153 0.1956210 0.8569837
0.2305419 0.1962118 0.8570622
0.2309425 0.1881123 0.8565925
0.2309349 0.1886073 0.8565490
0.2309264 0.1891152 0.8565128
0.2309249 0.1896316 0.8564914
0.2309239 0.1901613 0.8564791
0.2309323 0.1906889 0.8564903
0.2309381 0.1912272 0.8565013
0.2310612 0.1858616 0.8568791
0.2310494 0.1863909 0.8567921
0.2310290 0.1869226 0.8567138
0.2310093 0.1874677 0.8566459
0.2309885 0.1922352 0.8565434
0.2310035 0.1928204 0.8565831
0.2310210 0.1934046 0.8566278
0.2310406 0.1939930 0.8566808
0.2311772 0.1845086 0.8571008
0.2311556 0.1850477 0.8570033
0.2310809 0.1950610 0.8568000
0.2311005 0.1956468 0.8568732
0.2311239 0.1962349 0.8569534
0.2315447 0.1880801 0.8564843
0.2315314 0.1885856 0.8564425
0.2315240 0.1891058 0.8564036
0.2315193 0.1896314 0.8563833
0.2315171 0.1901678 0.8563708
0.2315219 0.1907055 0.8563810
0.2315267 0.1912526 0.8563954
0.2316638 0.1858107 0.8567720
0.2316469 0.1863416 0.8566832
0.2316246 0.1868793 0.8566083
0.2316033 0.1874327 0.8565416
0.2315771 0.1922652 0.8564388
0.2315909 0.1928520 0.8564801
0.2316065 0.1934369 0.8565256
0.2316239 0.1940263 0.8565793
0.2317724 0.1844536 0.8569865
0.2317495 0.1849941 0.8568974
0.2316769 0.1950851 0.8566934
0.2316939 0.1956688 0.8567665
0.2317141 0.1962533 0.8568478
0.2321567 0.1875445 0.8564213
0.2321406 0.1880482 0.8563806
0.2321219 0.1885647 0.8563363
0.2321151 0.1890960 0.8562953
0.2321081 0.1896306 0.8562757
0.2321046 0.1901741 0.8562623
0.2321067 0.1907220 0.8562753
0.2321094 0.1912771 0.8562881
0.2322608 0.1857587 0.8566632
0.2322409 0.1862925 0.8565778
0.2322180 0.1868351 0.8565045
0.2321710 0.1922927 0.8563370
0.2321825 0.1928811 0.8563775
0.2321956 0.1934676 0.8564245
0.2322097 0.1940571 0.8564790
0.2322280 0.1946495 0.8565430
0.2322496 0.1952475 0.8566171
0.2322729 0.1958555 0.8566952
0.2327111 0.1881525 0.8562581
0.2326933 0.1886056 0.8562323
0.2326672 0.1890158 0.8561981
0.2323646 0.1843981 0.8568774
0.2323399 0.1849397 0.8567850
0.2327905 0.1865005 0.8564470
0.2327733 0.1870027 0.8563722
0.2327507 0.1875034 0.8563152
0.2326937 0.1896282 0.8561699
0.2326900 0.1901790 0.8561596
0.2326897 0.1907368 0.8561738
0.2326914 0.1912997 0.8561887
0.2328967 0.1846341 0.8567294
0.2328749 0.1851752 0.8566396
0.2328561 0.1857081 0.8565559
0.2327676 0.1923175 0.8562366
0.2327786 0.1929071 0.8562775
0.2327898 0.1934948 0.8563237
0.2328013 0.1940845 0.8563782
0.2328160 0.1946769 0.8564448
0.2328334 0.1952752 0.8565199
0.2328511 0.1958832 0.8565994
0.2333027 0.1881169 0.8561569
0.2332830 0.1885750 0.8561301
0.2332538 0.1890037 0.8560961
0.2329810 0.1838040 0.8568603
0.2333840 0.1864516 0.8563386
0.2333647 0.1869577 0.8562652
0.2333399 0.1874646 0.8562129
0.2332810 0.1896253 0.8560677
0.2332765 0.1901829 0.8560601
0.2332749 0.1907489 0.8560732
0.2332766 0.1913174 0.8560915
0.2332817 0.1918860 0.8561126
0.2332852 0.1924642 0.8561483
0.2334916 0.1845825 0.8566215
0.2334680 0.1851238 0.8565326
0.2334487 0.1856570 0.8564504
0.2333873 0.1935203 0.8562267
0.2333973 0.1941092 0.8562842
0.2334098 0.1946989 0.8563524
0.2334247 0.1952945 0.8564295
0.2334401 0.1958989 0.8565114
0.2338777 0.1880805 0.8560588
0.2338601 0.1885443 0.8560298
0.2338300 0.1889909 0.8559950
0.2338000 0.1894533 0.8559922
0.2335967 0.1832053 0.8568400
0.2335721 0.1837484 0.8567482
0.2339866 0.1858858 0.8563074
0.2339680 0.1864006 0.8562344
0.2339481 0.1869115 0.8561631
0.2339228 0.1874243 0.8561114
0.2338639 0.1901876 0.8559617
0.2338627 0.1907615 0.8559755
0.2338617 0.1913337 0.8559937
0.2338655 0.1919071 0.8560192
0.2338671 0.1924868 0.8560563
0.2340860 0.1845225 0.8565096
0.2340624 0.1850633 0.8564246
0.2339908 0.1935455 0.8561286
0.2339997 0.1941331 0.8561914
0.2340094 0.1947204 0.8562622
0.2340212 0.1953130 0.8563419
0.2340334 0.1959142 0.8564262
0.2344729 0.1875778 0.8559895
0.2344529 0.1880451 0.8559605
0.2344305 0.1885150 0.8559296
0.2343910 0.1889677 0.8558987
0.2343620 0.1894411 0.8558973
0.2343481 0.1899300 0.8558926
0.2343536 0.1904206 0.8558888
0.2341831 0.1831467 0.8567230
0.2341593 0.1836873 0.8566333
0.2345826 0.1858227 0.8562025
0.2345601 0.1863412 0.8561282
0.2345386 0.1868592 0.8560594
0.2344516 0.1913480 0.8559013
0.2344524 0.1919248 0.8559255
0.2344516 0.1925041 0.8559664
0.2347051 0.1839104 0.8564788
0.2346791 0.1844607 0.8563962
0.2346564 0.1850022 0.8563169
0.2345991 0.1935673 0.8560392
0.2346075 0.1941538 0.8561061
0.2346150 0.1947394 0.8561795
0.2346236 0.1953291 0.8562607
0.2346318 0.1959268 0.8563475
0.2350602 0.1875341 0.8558841
0.2350372 0.1880077 0.8558592
0.2350144 0.1884836 0.8558271
0.2349711 0.1889441 0.8557990
0.2349451 0.1894312 0.8557986
0.2349331 0.1899289 0.8557942
0.2349407 0.1904334 0.8557924
0.2347707 0.1830878 0.8566058
0.2351741 0.1857638 0.8560950
0.2351498 0.1862857 0.8560225
0.2351285 0.1868086 0.8559561
0.2350486 0.1913669 0.8558032
0.2350488 0.1919481 0.8558305
0.2350485 0.1925274 0.8558749
0.2350497 0.1931113 0.8559278
0.2352955 0.1838516 0.8563646
0.2352693 0.1843982 0.8562771
0.2352475 0.1849415 0.8561964
0.2352153 0.1941754 0.8560195
0.2352226 0.1947591 0.8560949
0.2352303 0.1953466 0.8561768
0.2352374 0.1959416 0.8562651
0.2356434 0.1874934 0.8557821
0.2356236 0.1879706 0.8557566
0.2356030 0.1884543 0.8557248
0.2355632 0.1889295 0.8556981
0.2355362 0.1894255 0.8556978
0.2355256 0.1899303 0.8556972
0.2355341 0.1904425 0.8556973
0.2353564 0.1830276 0.8564896
0.2357666 0.1857071 0.8559886
0.2357420 0.1862313 0.8559180
0.2357212 0.1867589 0.8558517
0.2356480 0.1913848 0.8557088
0.2356479 0.1919701 0.8557394
0.2356475 0.1925495 0.8557862
0.2356490 0.1931326 0.8558413
0.2358849 0.1837912 0.8562467
0.2358606 0.1843381 0.8561651
0.2358403 0.1848819 0.8560861
0.2358245 0.1941936 0.8559365
0.2358323 0.1947754 0.8560141
0.2358398 0.1953613 0.8560975
0.2358459 0.1959545 0.8561876
0.2362358 0.1874437 0.8556808
0.2362148 0.1879292 0.8556566
0.2361938 0.1884228 0.8556262
0.2361554 0.1889136 0.8555984
0.2361280 0.1894176 0.8555986
0.2361170 0.1899293 0.8556007
0.2361244 0.1904484 0.8556053
0.2359389 0.1829656 0.8563727
0.2363590 0.1856475 0.8558824
0.2363358 0.1861757 0.8558134
0.2363135 0.1867087 0.8557469
0.2362498 0.1914017 0.8556182
0.2362486 0.1919908 0.8556512
0.2362484 0.1925700 0.8557008
0.2362498 0.1931523 0.8557583
0.2364738 0.1837297 0.8561316
0.2364514 0.1842765 0.8560522
0.2364335 0.1848215 0.8559751
0.2364397 0.1942091 0.8558572
0.2364484 0.1947889 0.8559373
0.2364543 0.1953738 0.8560223
0.2364581 0.1959658 0.8561159
0.2368226 0.1873947 0.8555811
0.2367995 0.1878887 0.8555578
0.2367784 0.1883929 0.8555290
0.2367428 0.1888987 0.8555005
0.2367156 0.1894096 0.8555036
0.2367041 0.1899279 0.8555066
0.2367119 0.1904536 0.8555131
0.2367008 0.1910010 0.8555256
0.2365221 0.1829000 0.8562522
0.2369496 0.1855882 0.8557763
0.2369264 0.1861205 0.8557091
0.2369056 0.1866593 0.8556414
0.2368516 0.1920085 0.8555661
0.2368504 0.1925876 0.8556188
0.2368505 0.1931694 0.8556792
0.2370856 0.1831131 0.8560933
0.2370615 0.1836677 0.8560162
0.2370431 0.1842151 0.8559388
0.2370298 0.1847621 0.8558625
0.2370626 0.1942225 0.8557823
0.2370694 0.1948011 0.8558655
0.2370727 0.1953852 0.8559528
0.2370728 0.1959767 0.8560502
0.2374017 0.1873490 0.8554813
0.2373765 0.1878521 0.8554618
0.2373576 0.1883689 0.8554341
0.2373208 0.1888853 0.8554062
0.2372921 0.1894015 0.8554098
0.2372807 0.1899272 0.8554171
0.2372888 0.1904570 0.8554291
0.2372717 0.1910055 0.8554416
0.2375391 0.1855289 0.8556689
0.2375160 0.1860651 0.8555890
0.2374989 0.1866130 0.8555352
0.2374578 0.1920214 0.8554914
0.2374538 0.1925997 0.8555472
0.2374497 0.1931823 0.8556039
0.2376717 0.1830507 0.8559741
0.2376505 0.1836058 0.8558994
0.2376355 0.1841557 0.8558238
0.2376265 0.1847070 0.8557491
0.2376888 0.1942343 0.8557115
0.2376928 0.1948115 0.8557985
0.2376920 0.1953958 0.8558861
0.2376872 0.1959876 0.8559900
0.2379883 0.1873028 0.8553810
0.2379600 0.1878191 0.8553650
0.2379356 0.1883456 0.8553407
0.2378994 0.1888730 0.8553168
0.2378692 0.1893949 0.8553213
0.2378607 0.1899250 0.8553296
0.2378701 0.1904547 0.8553430
0.2378523 0.1910049 0.8553570
0.2381265 0.1854690 0.8555412
0.2381088 0.1860143 0.8554831
0.2380939 0.1865710 0.8554313
0.2380646 0.1920321 0.8554139
0.2380589 0.1926094 0.8554730
0.2380522 0.1931907 0.8555393
0.2382568 0.1829888 0.8558545
0.2382397 0.1835456 0.8557818
0.2382287 0.1840992 0.8557080
0.2382253 0.1846559 0.8556343
0.2383133 0.1942485 0.8556457
0.2383124 0.1948242 0.8557378
0.2383074 0.1954076 0.8558266
0.2382982 0.1959990 0.8559369
0.2385672 0.1872659 0.8552812
0.2385186 0.1877993 0.8552689
0.2384877 0.1883339 0.8552513
0.2384600 0.1888678 0.8552240
0.2384393 0.1893942 0.8552305
0.2384344 0.1899247 0.8552470
0.2384487 0.1904527 0.8552538
0.2384363 0.1910076 0.8552742
0.2387154 0.1854182 0.8554300
0.2387024 0.1859718 0.8553736
0.2386922 0.1865383 0.8553237
0.2386715 0.1920399 0.8553399
0.2386633 0.1926163 0.8554022
0.2388390 0.1829252 0.8557322
0.2388261 0.1834847 0.8556640
0.2388180 0.1840423 0.8555916
0.2388163 0.1846039 0.8555197
0.2389340 0.1936804 0.8554934
0.2389334 0.1942572 0.8555836
0.2389292 0.1948334 0.8556810
0.2389191 0.1954166 0.8557776
0.2389055 0.1960102 0.8558891
0.2294307 0.1967575 0.8573699
0.2294678 0.1973671 0.8574544
0.2295117 0.1979903 0.8575408
0.2296882 0.2017182 0.8580491
0.2296995 0.2023388 0.8581280
0.2297035 0.2029693 0.8582044
0.2297013 0.2035922 0.8582683
0.2296947 0.2042075 0.8583438
0.2300008 0.1967869 0.8572542
0.2300353 0.1973943 0.8573388
0.2300751 0.1980119 0.8574259
0.2302439 0.2017127 0.8579466
0.2302553 0.2023259 0.8580267
0.2302589 0.2029464 0.8581074
0.2302575 0.2035592 0.8581765
0.2302517 0.2041662 0.8582521
0.2305711 0.1968105 0.8571433
0.2306020 0.1974151 0.8572287
0.2306371 0.1980275 0.8573160
0.2307312 0.1998718 0.8575901
0.2307552 0.2004824 0.8576810
0.2307775 0.2010984 0.8577651
0.2307949 0.2017074 0.8578538
0.2308069 0.2023159 0.8579341
0.2308130 0.2029261 0.8580184
0.2308126 0.2035299 0.8580941
0.2308089 0.2041298 0.8581751
0.2311481 0.1968293 0.8570356
0.2311748 0.1974306 0.8571221
0.2312048 0.1980379 0.8572105
0.2312335 0.1986482 0.8573027
0.2312617 0.1992604 0.8573973
0.2312881 0.1998707 0.8574933
0.2313106 0.2004817 0.8575856
0.2313311 0.2010959 0.8576730
0.2313490 0.2017036 0.8577634
0.2313623 0.2023103 0.8578460
0.2313687 0.2029133 0.8579351
0.2313689 0.2035102 0.8580171
0.2313648 0.2041022 0.8581034
0.2313479 0.2046924 0.8581816
0.2313234 0.2052805 0.8582569
0.2317342 0.1968429 0.8569312
0.2317559 0.1974402 0.8570186
0.2317806 0.1980418 0.8571097
0.2318067 0.1986497 0.8572039
0.2318314 0.1992590 0.8573011
0.2318553 0.1998675 0.8574014
0.2318758 0.2004779 0.8574952
0.2318950 0.2010888 0.8575887
0.2319136 0.2016969 0.8576815
0.2319269 0.2023012 0.8577710
0.2319330 0.2028990 0.8578652
0.2319354 0.2034941 0.8579540
0.2319307 0.2040803 0.8580419
0.2319150 0.2046644 0.8581243
0.2318915 0.2052466 0.8582055
0.2323319 0.1968495 0.8568302
0.2323495 0.1974431 0.8569192
0.2323692 0.1980396 0.8570118
0.2323930 0.1986463 0.8571095
0.2324138 0.1992548 0.8572097
0.2324344 0.1998628 0.8573150
0.2324518 0.2004729 0.8574117
0.2324691 0.2010824 0.8575120
0.2324870 0.2016925 0.8576074
0.2324986 0.2022940 0.8577041
0.2325032 0.2028874 0.8578037
0.2325057 0.2034786 0.8578993
0.2324988 0.2040583 0.8579925
0.2324822 0.2046366 0.8580794
0.2324587 0.2052138 0.8581655
0.2328712 0.1964991 0.8566846
