# 3D Systems, Inc.
# New Model
0.2169433 0.1704906 0.8076817
0.2170201 0.1710157 0.8078305
0.2170489 0.1669631 0.8058603
0.2171460 0.1645296 0.8041349
0.2169277 0.1720869 0.8082567
0.2169761 0.1726309 0.8083509
0.2170899 0.1680288 0.8064343
0.2171944 0.1685094 0.8066253
0.2172862 0.1690048 0.8067989
0.2173790 0.1694969 0.8069723
0.2174739 0.1700148 0.8071534
0.2172836 0.1655772 0.8048182
0.2173882 0.1660158 0.8050637
0.2174935 0.1664551 0.8053085
0.2168714 0.1736842 0.8086867
0.2169227 0.1742207 0.8087720
0.2174434 0.1711055 0.8076273
0.2175065 0.1716413 0.8077671
0.2175696 0.1721823 0.8079138
0.2175906 0.1675382 0.8058847
0.2176879 0.1680046 0.8061032
0.2176153 0.1646425 0.8039714
0.2174786 0.1732516 0.8082395
0.2175318 0.1737947 0.8083505
0.2177196 0.1691115 0.8065931
0.2178045 0.1696067 0.8067642
0.2178932 0.1701134 0.8069613
0.2177470 0.1657033 0.8046305
0.2178516 0.1661245 0.8048859
0.2179382 0.1665577 0.8051280
0.2178849 0.1711994 0.8074210
0.2179524 0.1717266 0.8075691
0.2180136 0.1722641 0.8077153
0.2180554 0.1676453 0.8056962
0.2181329 0.1681113 0.8059045
0.2181020 0.1647649 0.8038072
0.2181837 0.1651692 0.8040864
0.2182472 0.1656074 0.8043352
0.2179550 0.1733315 0.8080334
0.2180057 0.1738673 0.8081470
0.2181754 0.1692185 0.8063915
0.2182540 0.1697074 0.8065699
0.2183373 0.1702093 0.8067674
0.2184061 0.1666654 0.8049500
0.2183506 0.1712941 0.8072167
0.2184100 0.1718118 0.8073668
0.2184730 0.1723412 0.8075180
0.2185122 0.1677538 0.8055085
0.2185796 0.1682163 0.8057191
0.2186012 0.1648647 0.8036708
0.2186744 0.1652628 0.8039413
0.2187283 0.1656953 0.8041897
0.2184494 0.1734096 0.8078219
0.2184931 0.1739425 0.8079321
0.2186544 0.1693215 0.8062034
0.2187245 0.1697988 0.8063991
0.2187873 0.1703009 0.8065831
0.2188498 0.1708088 0.8067769
0.2188750 0.1667686 0.8047746
0.2188952 0.1718990 0.8071622
0.2189471 0.1724265 0.8073037
0.2190020 0.1729621 0.8074336
0.2190673 0.1735064 0.8075649
0.2190047 0.1678564 0.8053426
0.2190547 0.1683124 0.8055483
0.2191177 0.1649647 0.8035442
0.2191672 0.1653596 0.8037860
0.2192137 0.1657762 0.8040409
0.2191786 0.1694272 0.8060209
0.2192244 0.1698965 0.8062229
0.2192678 0.1703857 0.8064142
0.2193173 0.1708892 0.8066123
0.2193598 0.1668596 0.8046282
0.2194808 0.1643877 0.8029737
0.2194094 0.1719781 0.8069721
0.2194496 0.1725007 0.8071142
0.2194963 0.1730363 0.8072446
0.2195537 0.1735784 0.8073733
0.2196049 0.1741304 0.8074694
0.2195272 0.1679586 0.8051808
0.2195579 0.1684043 0.8053914
0.2196679 0.1654502 0.8036514
0.2196959 0.1658598 0.8038961
0.2197162 0.1695243 0.8058483
0.2197526 0.1699842 0.8060585
0.2197867 0.1704678 0.8062499
0.2198288 0.1709655 0.8064544
0.2198787 0.1669477 0.8044945
0.2199823 0.1644789 0.8028474
0.2199406 0.1720481 0.8067838
0.2199675 0.1725694 0.8069209
0.2200079 0.1731045 0.8070553
0.2200544 0.1736473 0.8071771
0.2200973 0.1742010 0.8072673
0.2200734 0.1680524 0.8050361
0.2200879 0.1684911 0.8052464
0.2201938 0.1655375 0.8035376
0.2201983 0.1659330 0.8037825
0.2202875 0.1696125 0.8056958
0.2203044 0.1700701 0.8058999
0.2203207 0.1705483 0.8060828
0.2203492 0.1710425 0.8062836
0.2204111 0.1670295 0.8043739
0.2205109 0.1645456 0.8027667
0.2204862 0.1721060 0.8065970
0.2204972 0.1726272 0.8067240
0.2205271 0.1731624 0.8068597
0.2205661 0.1737042 0.8069842
0.2206016 0.1742643 0.8070685
0.2206352 0.1681391 0.8049014
0.2206358 0.1685709 0.8051139
0.2207335 0.1656144 0.8034299
0.2207262 0.1660047 0.8036767
0.2208602 0.1696886 0.8055451
0.2208671 0.1701387 0.8057595
0.2208726 0.1706137 0.8059407
0.2208907 0.1711052 0.8061397
0.2209584 0.1670998 0.8042618
0.2210510 0.1646164 0.8026668
0.2210479 0.1721434 0.8064284
0.2210480 0.1726612 0.8065534
0.2210633 0.1731998 0.8066807
0.2210864 0.1737439 0.8067981
0.2211067 0.1743062 0.8068736
0.2211990 0.1682116 0.8047765
0.2211937 0.1686446 0.8049869
0.2212836 0.1656898 0.8033233
0.2212693 0.1660767 0.8035668
0.2214338 0.1697616 0.8053989
0.2214334 0.1702066 0.8056146
0.2214337 0.1706768 0.8057961
0.2215162 0.1671736 0.8041469
0.2216002 0.1646894 0.8025765
0.2216392 0.1717121 0.8061146
0.2216258 0.1721741 0.8062633
0.2216153 0.1726862 0.8063822
0.2216154 0.1732261 0.8065032
0.2216203 0.1737700 0.8066118
0.2216304 0.1743353 0.8066820
0.2217661 0.1682841 0.8046473
0.2217566 0.1687132 0.8048630
0.2218420 0.1657555 0.8032303
0.2218202 0.1661413 0.8034693
0.2220115 0.1698244 0.8052614
0.2220040 0.1702701 0.8054683
0.2219977 0.1707378 0.8056477
0.2220775 0.1672387 0.8040392
0.2221565 0.1647474 0.8024997
0.2222198 0.1717471 0.8059529
0.2221934 0.1722026 0.8060886
0.2221748 0.1727080 0.8062020
0.2221646 0.1732450 0.8063190
0.2221573 0.1737874 0.8064176
0.2221574 0.1743557 0.8064735
0.2223357 0.1683449 0.8045366
0.2223220 0.1687751 0.8047472
0.2224052 0.1658086 0.8031509
0.2223798 0.1661947 0.8033836
0.2225847 0.1698782 0.8051446
0.2225745 0.1703237 0.8053362
0.2225645 0.1707869 0.8055151
0.2227177 0.1647932 0.8024384
0.2227880 0.1717764 0.8058009
0.2227583 0.1722263 0.8059268
0.2227350 0.1727230 0.8060324
0.2227204 0.1732550 0.8061349
0.2227044 0.1737901 0.8062256
0.2226993 0.1743575 0.8062707
0.2229330 0.1679874 0.8042467
0.2229723 0.1658561 0.8030783
0.2229429 0.1662378 0.8033114
0.2232041 0.1690580 0.8046774
0.2231789 0.1694875 0.8048467
0.2231611 0.1699222 0.8050371
0.2232105 0.1673349 0.8038654
0.2232834 0.1648278 0.8023892
0.2234122 0.1709313 0.8053517
0.2234001 0.1713524 0.8055549
0.2233638 0.1717988 0.8056628
0.2233288 0.1722445 0.8057753
0.2232987 0.1727329 0.8058718
0.2232757 0.1732627 0.8059597
0.2232489 0.1737912 0.8060406
0.2232376 0.1743559 0.8060759
0.2235412 0.1658932 0.8030161
0.2235086 0.1662735 0.8032475
0.2237905 0.1690952 0.8045912
0.2237642 0.1695249 0.8047548
0.2237430 0.1699575 0.8049410
0.2237840 0.1673679 0.8037984
0.2238501 0.1648560 0.8023461
0.2239992 0.1709575 0.8052330
0.2239849 0.1713730 0.8054345
0.2239458 0.1718125 0.8055331
0.2239034 0.1722558 0.8056293
0.2238685 0.1727335 0.8057197
0.2238382 0.1732624 0.8057914
0.2237976 0.1737830 0.8058572
0.2237811 0.1743421 0.8058842
0.2241116 0.1659183 0.8029695
0.2240768 0.1663003 0.8031934
0.2243744 0.1691235 0.8045197
0.2243447 0.1695540 0.8046779
0.2243215 0.1699861 0.8048572
0.2243577 0.1673925 0.8037419
0.2244181 0.1648774 0.8023094
0.2245791 0.1709799 0.8051274
0.2245671 0.1713935 0.8053257
0.2245235 0.1718232 0.8054138
0.2244798 0.1722633 0.8054901
0.2244336 0.1727313 0.8055745
0.2243996 0.1732587 0.8056300
0.2243434 0.1737703 0.8056808
0.2243228 0.1743209 0.8056999
0.2246838 0.1659345 0.8029317
0.2246488 0.1663181 0.8031523
0.2249599 0.1691427 0.8044581
0.2249288 0.1695750 0.8046112
0.2249009 0.1700125 0.8047776
0.2247788 0.1741190 0.8055422
0.2249336 0.1674087 0.8036960
0.2249874 0.1648893 0.8022830
0.2251602 0.1709966 0.8050315
0.2251451 0.1714047 0.8052261
0.2250976 0.1718298 0.8053075
0.2250448 0.1722687 0.8053607
0.2249915 0.1727240 0.8054364
0.2249429 0.1732519 0.8054733
0.2248729 0.1737508 0.8055059
0.2252592 0.1659394 0.8029123
0.2252228 0.1663285 0.8031210
0.2255482 0.1691538 0.8044086
0.2255132 0.1695878 0.8045562
0.2254829 0.1700352 0.8047013
0.2253241 0.1741066 0.8053685
0.2255104 0.1674192 0.8036582
0.2257396 0.1710081 0.8049429
0.2257252 0.1714068 0.8051361
0.2256713 0.1718284 0.8052082
0.2256111 0.1722675 0.8052408
0.2255511 0.1727067 0.8053061
0.2254937 0.1732270 0.8053299
0.2254010 0.1737233 0.8053341
0.2258011 0.1685244 0.8041330
0.2257745 0.1689648 0.8042965
0.2260676 0.1700487 0.8046394
0.2259147 0.1730199 0.8052135
0.2258934 0.1735576 0.8052040
0.2258599 0.1740857 0.8051856
0.2263235 0.1710192 0.8048636
0.2263028 0.1714036 0.8050500
0.2262481 0.1718179 0.8051201
0.2261842 0.1722497 0.8051447
0.2261104 0.1726770 0.8051819
0.2113878 0.1792515 0.8118397
0.2113738 0.1798165 0.8118425
0.2113693 0.1803836 0.8118509
0.2113644 0.1809517 0.8118583
0.2119328 0.1780801 0.8116193
0.2119199 0.1786738 0.8116270
0.2119055 0.1792499 0.8116367
0.2118977 0.1798203 0.8116443
0.2118953 0.1803911 0.8116559
0.2118910 0.1809603 0.8116674
0.2118864 0.1815203 0.8116774
0.2118801 0.1820753 0.8116903
0.2118738 0.1826352 0.8117036
0.2124439 0.1780758 0.8114052
0.2124390 0.1786683 0.8114247
0.2124315 0.1792490 0.8114416
0.2124284 0.1798229 0.8114526
0.2124276 0.1803962 0.8114668
0.2124249 0.1809674 0.8114806
0.2124229 0.1815305 0.8114939
0.2124201 0.1820888 0.8115111
0.2124157 0.1826517 0.8115255
0.2129157 0.1745682 0.8110206
0.2129320 0.1751485 0.8110532
0.2129404 0.1757300 0.8110762
0.2129523 0.1774822 0.8111581
0.2129496 0.1780756 0.8111845
0.2129505 0.1786660 0.8112113
0.2129496 0.1792507 0.8112354
0.2129482 0.1798272 0.8112513
0.2129489 0.1804032 0.8112712
0.2129466 0.1809769 0.8112888
0.2129457 0.1815429 0.8113057
0.2129441 0.1821047 0.8113244
0.2129411 0.1826701 0.8113410
0.2129408 0.1832399 0.8113501
0.2133590 0.1746118 0.8107693
0.2133921 0.1751884 0.8108126
0.2134135 0.1757633 0.8108443
0.2134310 0.1763392 0.8108741
0.2134450 0.1769181 0.8109028
0.2134566 0.1774981 0.8109375
0.2134602 0.1780852 0.8109628
0.2134659 0.1786712 0.8109925
0.2134687 0.1792544 0.8110203
0.2134699 0.1798330 0.8110432
0.2134714 0.1804104 0.8110676
0.2134710 0.1809858 0.8110867
0.2134715 0.1815574 0.8111027
0.2134723 0.1821253 0.8111206
0.2134710 0.1826958 0.8111338
0.2134727 0.1832698 0.8111432
0.2138122 0.1746680 0.8105278
0.2138532 0.1752396 0.8105713
0.2138839 0.1758078 0.8106065
0.2139086 0.1763776 0.8106361
0.2139349 0.1769511 0.8106726
0.2139545 0.1775245 0.8107088
0.2139659 0.1781025 0.8107360
0.2139765 0.1786836 0.8107695
0.2139832 0.1792664 0.8108023
0.2139869 0.1798473 0.8108268
0.2139902 0.1804266 0.8108525
0.2139917 0.1810044 0.8108723
0.2139936 0.1815795 0.8108894
0.2139956 0.1821512 0.8109083
0.2139955 0.1827236 0.8109227
0.2139972 0.1832977 0.8109335
0.2142595 0.1747409 0.8102952
0.2143089 0.1753082 0.8103360
0.2143481 0.1758685 0.8103727
0.2143835 0.1764300 0.8104097
0.2144147 0.1769985 0.8104407
0.2144421 0.1775638 0.8104782
0.2144629 0.1781317 0.8105092
0.2144801 0.1787051 0.8105439
0.2144921 0.1792841 0.8105767
0.2145011 0.1798653 0.8106052
0.2145068 0.1804447 0.8106315
0.2145097 0.1810230 0.8106552
0.2145111 0.1816015 0.8106736
0.2145129 0.1821785 0.8106922
0.2145148 0.1827561 0.8107057
0.2145164 0.1833331 0.8107169
0.2147678 0.1753846 0.8101030
0.2148156 0.1759375 0.8101429
0.2148552 0.1764925 0.8101764
0.2148938 0.1770569 0.8102095
0.2149252 0.1776133 0.8102506
0.2149506 0.1781712 0.8102852
0.2149712 0.1787367 0.8103214
0.2149854 0.1793086 0.8103563
0.2149959 0.1798857 0.8103858
0.2150045 0.1804631 0.8104132
0.2150105 0.1810416 0.8104380
0.2150126 0.1816198 0.8104583
0.2150091 0.1821965 0.8104715
0.2150074 0.1827746 0.8104850
0.2150047 0.1833524 0.8104949
0.2150005 0.1839299 0.8105015
0.2149074 0.1891555 0.8104445
0.2148948 0.1897377 0.8104383
0.2148817 0.1903195 0.8104299
0.2148704 0.1909059 0.8104216
0.2148639 0.1914941 0.8104172
0.2148625 0.1920890 0.8104157
0.2152293 0.1754687 0.8098596
0.2152858 0.1760109 0.8099108
0.2153304 0.1765570 0.8099505
0.2153727 0.1771121 0.8099916
0.2154046 0.1776634 0.8100308
0.2154289 0.1782126 0.8100625
0.2154501 0.1787703 0.8100995
0.2154623 0.1793327 0.8101339
0.2154736 0.1799050 0.8101642
0.2154815 0.1804782 0.8101896
0.2154848 0.1810536 0.8102121
0.2154819 0.1816288 0.8102285
0.2154765 0.1822042 0.8102443
0.2154713 0.1827838 0.8102568
0.2154619 0.1833612 0.8102675
0.2154513 0.1839368 0.8102743
0.2152963 0.1891168 0.8102175
0.2152814 0.1896974 0.8102130
0.2152618 0.1902756 0.8101954
0.2152431 0.1908632 0.8101704
0.2152369 0.1914557 0.8101645
0.2152359 0.1920605 0.8101582
0.2158671 0.1751034 0.8094744
0.2159101 0.1756479 0.8095391
0.2159459 0.1918719 0.8097212
0.2158124 0.1766358 0.8097206
0.2158497 0.1771785 0.8097622
0.2158771 0.1777191 0.8098056
0.2158991 0.1782555 0.8098456
0.2159176 0.1788033 0.8098861
0.2159239 0.1793566 0.8099171
0.2159350 0.1799256 0.8099462
0.2159431 0.1804958 0.8099705
0.2159472 0.1810690 0.8099938
0.2159437 0.1816406 0.8100106
0.2159365 0.1822126 0.8100270
0.2159263 0.1827890 0.8100378
0.2159094 0.1833649 0.8100456
0.2158902 0.1839362 0.8100512
0.2158705 0.1845057 0.8100555
0.2158499 0.1850752 0.8100555
0.2157441 0.1873565 0.8100149
0.2157151 0.1879219 0.8100010
0.2156868 0.1884926 0.8099870
0.2156601 0.1890712 0.8099721
0.2156404 0.1896502 0.8099647
0.2156244 0.1902287 0.8099541
0.2156133 0.1908192 0.8099440
0.2156068 0.1914171 0.8099357
0.2166570 0.1922523 0.8091876
0.2163420 0.1751904 0.8092443
0.2163832 0.1757262 0.8093107
0.2164220 0.1762626 0.8093719
0.2164539 0.1768117 0.8094229
0.2164815 0.1773670 0.8094767
0.2165415 0.1796378 0.8096309
0.2165475 0.1802152 0.8096520
0.2165530 0.1807937 0.8096725
0.2164153 0.1883360 0.8095641
0.2163873 0.1889156 0.8095425
0.2163653 0.1894961 0.8095282
0.2163401 0.1900763 0.8095076
0.2163153 0.1906586 0.8094840
0.2162965 0.1912461 0.8094682
0.2162852 0.1918391 0.8094580
0.2163468 0.1782929 0.8096373
0.2163643 0.1788366 0.8096754
0.2163707 0.1793860 0.8097073
0.2163779 0.1816509 0.8097935
0.2163683 0.1822183 0.8098075
0.2163540 0.1827900 0.8098169
0.2163351 0.1833648 0.8098246
0.2163115 0.1839325 0.8098240
0.2162846 0.1844957 0.8098274
0.2162554 0.1850578 0.8098266
0.2162193 0.1856198 0.8098132
0.2161847 0.1861841 0.8098021
0.2161490 0.1867537 0.8097949
0.2161133 0.1873196 0.8097898
0.2160825 0.1878769 0.8097824
0.2170194 0.1922306 0.8089435
0.2168237 0.1752650 0.8090226
0.2168577 0.1757929 0.8090905
0.2168928 0.1763207 0.8091542
0.2169192 0.1768644 0.8092004
0.2169433 0.1774149 0.8092510
0.2169912 0.1796534 0.8093961
0.2169957 0.1802258 0.8094170
0.2169985 0.1807989 0.8094346
0.2167529 0.1882822 0.8093120
0.2167231 0.1888629 0.8092917
0.2166958 0.1894436 0.8092765
0.2166717 0.1900227 0.8092628
0.2166509 0.1906084 0.8092500
0.2166345 0.1912016 0.8092408
0.2166241 0.1918064 0.8092284
0.2167900 0.1783312 0.8094118
0.2168020 0.1788697 0.8094473
0.2168053 0.1794136 0.8094817
0.2167894 0.1816542 0.8095646
0.2167740 0.1822139 0.8095770
0.2167498 0.1827813 0.8095725
0.2167274 0.1833541 0.8095794
0.2166983 0.1839165 0.8095833
0.2166662 0.1844733 0.8095890
0.2166316 0.1850286 0.8095894
0.2165952 0.1855827 0.8095899
0.2165567 0.1861389 0.8095888
0.2165178 0.1867076 0.8095869
0.2164735 0.1872744 0.8095867
0.2164361 0.1878262 0.8095851
0.2174431 0.1748441 0.8086240
0.2174833 0.1753848 0.8087057
0.2175191 0.1759323 0.8087786
0.2175074 0.1881333 0.8088159
0.2174795 0.1887124 0.8087941
0.2174514 0.1892897 0.8087728
0.2174259 0.1898684 0.8087544
0.2174024 0.1904496 0.8087363
0.2173747 0.1910320 0.8087103
0.2173550 0.1916194 0.8086917
0.2173457 0.1922105 0.8086827
0.2173797 0.1769106 0.8089787
0.2174012 0.1774573 0.8090367
0.2174094 0.1779976 0.8090820
0.2174170 0.1785473 0.8091188
0.2174267 0.1791068 0.8091521
0.2174297 0.1796673 0.8091774
0.2174305 0.1802343 0.8091961
0.2174301 0.1808035 0.8092107
0.2172723 0.1853701 0.8091710
0.2172383 0.1859378 0.8091559
0.2172036 0.1865088 0.8091425
0.2171694 0.1870820 0.8091283
0.2171305 0.1876526 0.8091133
0.2180507 0.1744134 0.8082400
0.2180947 0.1749651 0.8083295
0.2182273 0.1885612 0.8082324
0.2181913 0.1891295 0.8082052
0.2181627 0.1897056 0.8081824
0.2181358 0.1902811 0.8081613
0.2181136 0.1908580 0.8081442
0.2180915 0.1914320 0.8081292
0.2180774 0.1920034 0.8081198
0.2171974 0.1816518 0.8093305
0.2171741 0.1822011 0.8093433
0.2171488 0.1827617 0.8093506
0.2171182 0.1833293 0.8093568
0.2170836 0.1838861 0.8093626
0.2170441 0.1844360 0.8093685
0.2170032 0.1849877 0.8093712
0.2179993 0.1759865 0.8085623
0.2180221 0.1765375 0.8086190
0.2180461 0.1770989 0.8086732
0.2180680 0.1776628 0.8087217
0.2180784 0.1782346 0.8087489
0.2180936 0.1788115 0.8087806
0.2179437 0.1863557 0.8086520
0.2179106 0.1869309 0.8086287
0.2178722 0.1875065 0.8086002
0.2178331 0.1880804 0.8085688
0.2178554 0.1796779 0.8089492
0.2178501 0.1802397 0.8089657
0.2178413 0.1808035 0.8089749
0.2178273 0.1813694 0.8089776
0.2178076 0.1819338 0.8089767
0.2177842 0.1824985 0.8089769
0.2177580 0.1830671 0.8089736
0.2177264 0.1836311 0.8089655
0.2176961 0.1841954 0.8089597
0.2176612 0.1847554 0.8089501
0.2176262 0.1853199 0.8089390
0.2175862 0.1858812 0.8089299
0.2185332 0.1744873 0.8080231
0.2185754 0.1750361 0.8081141
0.2185584 0.1885068 0.8079981
0.2185220 0.1890809 0.8079689
0.2184891 0.1896583 0.8079420
0.2184598 0.1902354 0.8079181
0.2184339 0.1908154 0.8078955
0.2184124 0.1913966 0.8078777
0.2183966 0.1919815 0.8078619
0.2184709 0.1760354 0.8083380
0.2184835 0.1765792 0.8083930
0.2184997 0.1771382 0.8084453
0.2185128 0.1776953 0.8084869
0.2185207 0.1782611 0.8085158
0.2185303 0.1788292 0.8085438
0.2183845 0.1845853 0.8084790
0.2183446 0.1851581 0.8084469
0.2183111 0.1857291 0.8084269
0.2182719 0.1863022 0.8084034
0.2182308 0.1868753 0.8083819
0.2181872 0.1874494 0.8083616
0.2181487 0.1880217 0.8083418
0.2192335 0.1894952 0.8073522
0.2191953 0.1900646 0.8073251
0.2191640 0.1906338 0.8073035
0.2191364 0.1912044 0.8072826
0.2191137 0.1917743 0.8072642
0.2182617 0.1796841 0.8087185
0.2182494 0.1802395 0.8087314
0.2182339 0.1807975 0.8087389
0.2182160 0.1813565 0.8087445
0.2181924 0.1819134 0.8087445
0.2181626 0.1824680 0.8087481
0.2181271 0.1830316 0.8087425
0.2180921 0.1835891 0.8087396
0.2180530 0.1841446 0.8087366
0.2190187 0.1745544 0.8078023
0.2190598 0.1750973 0.8079028
0.2190974 0.1756509 0.8079849
0.2191299 0.1762201 0.8080447
0.2191574 0.1767959 0.8080781
0.2189930 0.1867316 0.8078455
0.2189521 0.1873056 0.8078129
0.2189108 0.1878801 0.8077793
0.2188753 0.1884554 0.8077521
0.2188402 0.1890344 0.8077236
0.2198343 0.1910078 0.8066903
0.2198107 0.1915705 0.8066609
0.2197989 0.1921295 0.8066350
0.2189601 0.1777223 0.8082665
0.2189602 0.1782828 0.8082956
0.2189600 0.1788438 0.8083200
0.2189528 0.1794090 0.8083307
0.2189394 0.1799800 0.8083290
0.2189255 0.1805478 0.8083309
0.2188593 0.1822604 0.8082993
0.2188296 0.1828304 0.8082833
0.2187998 0.1834030 0.8082709
0.2187665 0.1839700 0.8082548
0.2187278 0.1845364 0.8082361
0.2186865 0.1851015 0.8082191
0.2186427 0.1856665 0.8082003
0.2185960 0.1862367 0.8081823
0.2196632 0.1746938 0.8075571
0.2197225 0.1752651 0.8076427
0.2197705 0.1758598 0.8076944
0.2198172 0.1764540 0.8077260
0.2197261 0.1865872 0.8072725
0.2196874 0.1871557 0.8072344
0.2196483 0.1877268 0.8071995
0.2196098 0.1882997 0.8071658
0.2195723 0.1888724 0.8071342
0.2195368 0.1894461 0.8071046
0.2195048 0.1900211 0.8070781
0.2194738 0.1905966 0.8070507
0.2185978 0.1813376 0.8085092
0.2185677 0.1818837 0.8085116
0.2196380 0.1774062 0.8078847
0.2194728 0.1843839 0.8077243
0.2194299 0.1849560 0.8076875
0.2193897 0.1855279 0.8076569
0.2193490 0.1860983 0.8076278
0.2203764 0.1875863 0.8066230
0.2203295 0.1881467 0.8065905
0.2202827 0.1887054 0.8065578
0.2202402 0.1892665 0.8065272
0.2202029 0.1898377 0.8064930
0.2201676 0.1904090 0.8064586
0.2201363 0.1909791 0.8064261
0.2201091 0.1915492 0.8063945
0.2200926 0.1921182 0.8063699
0.2193898 0.1782969 0.8080638
0.2193795 0.1788520 0.8080885
0.2193635 0.1794124 0.8080977
0.2193430 0.1799776 0.8080933
0.2193200 0.1805369 0.8080935
0.2192930 0.1811008 0.8080855
0.2192618 0.1816619 0.8080738
0.2192312 0.1822264 0.8080655
0.2191961 0.1827894 0.8080531
0.2191560 0.1833558 0.8080405
0.2191117 0.1839145 0.8080272
