# 3D Systems, Inc.
# New Model
-0.1525868 0.2243769 0.8218159
-0.1526038 0.2273285 0.8218706
-0.1525950 0.2279198 0.8218656
-0.1525818 0.2237880 0.8217987
-0.1525833 0.2285117 0.8218571
-0.1526609 0.2192566 0.8216039
-0.1525708 0.2232018 0.8217750
-0.1525592 0.2226201 0.8217438
-0.1525335 0.2302854 0.8218151
-0.1525516 0.2220437 0.8217124
-0.1525108 0.2308762 0.8217931
-0.1525916 0.2182685 0.8216423
-0.1522414 0.2291124 0.8220976
-0.1522285 0.2297000 0.8220843
-0.1521425 0.2197564 0.8217877
-0.1520775 0.2220090 0.8219342
-0.1521177 0.2191900 0.8217899
-0.1520600 0.2214383 0.8218939
-0.1520600 0.2208692 0.8218609
-0.1520604 0.2182054 0.8218014
-0.1518321 0.2230210 0.8221666
-0.1515712 0.2213786 0.8221139
-0.1516105 0.2196807 0.8219869
-0.1515560 0.2208098 0.8220825
-0.1515766 0.2191295 0.8219755
-0.1515551 0.2185973 0.8219696
-0.1515485 0.2180703 0.8219727
-0.1510768 0.2195874 0.8221873
-0.1510410 0.2207360 0.8222927
-0.1510407 0.2190587 0.8221655
-0.1510000 0.2180902 0.8221478
-0.1505214 0.2189907 0.8223429
-0.1505082 0.2180409 0.8223062
-0.1500108 0.2189182 0.8225164
-0.1499831 0.2184248 0.8224892
-0.1551605 0.2413291 0.8192303
-0.1551372 0.2419038 0.8191978
-0.1551184 0.2424722 0.8191415
-0.1550600 0.2407566 0.8193035
-0.1550488 0.2429690 0.8191368
-0.1550314 0.2401888 0.8193749
-0.1550146 0.2396317 0.8194255
-0.1550079 0.2435048 0.8191108
-0.1549971 0.2390788 0.8194725
-0.1549841 0.2385211 0.8195088
-0.1549806 0.2379605 0.8195415
-0.1549721 0.2374070 0.8195670
-0.1549599 0.2368309 0.8195759
-0.1549545 0.2362521 0.8195945
-0.1549520 0.2440187 0.8190675
-0.1546773 0.2315125 0.8200038
-0.1546643 0.2321058 0.8199869
-0.1546475 0.2326979 0.8199647
-0.1546302 0.2332884 0.8199407
-0.1546164 0.2338790 0.8199201
-0.1546096 0.2344685 0.8199051
-0.1545972 0.2350561 0.8198863
-0.1545845 0.2356447 0.8198635
-0.1545809 0.2419523 0.8193583
-0.1545665 0.2413539 0.8194101
-0.1545603 0.2425155 0.8193122
-0.1545419 0.2407732 0.8194837
-0.1545295 0.2402117 0.8195583
-0.1545252 0.2396568 0.8196166
-0.1544860 0.2430238 0.8192655
-0.1544506 0.2435475 0.8192208
-0.1544036 0.2440513 0.8191711
-0.1543606 0.2390936 0.8197473
-0.1543746 0.2315139 0.8202542
-0.1543552 0.2320970 0.8202331
-0.1543275 0.2385698 0.8198213
-0.1543321 0.2326828 0.8202104
-0.1543040 0.2332707 0.8201864
-0.1542884 0.2380544 0.8198843
-0.1542828 0.2338583 0.8201655
-0.1542628 0.2344483 0.8201457
-0.1542336 0.2350486 0.8201231
-0.1542443 0.2375423 0.8199459
-0.1542163 0.2369964 0.8199988
-0.1542069 0.2356419 0.8200975
-0.1542130 0.2364714 0.8200893
-0.1540722 0.2315189 0.8204998
-0.1540476 0.2320962 0.8204805
-0.1540276 0.2397098 0.8198124
-0.1540232 0.2413825 0.8195783
-0.1540152 0.2408153 0.8196580
-0.1540159 0.2402597 0.8197358
-0.1540213 0.2420060 0.8195098
-0.1539976 0.2425566 0.8194528
-0.1539290 0.2430703 0.8193822
-0.1538989 0.2435844 0.8193306
-0.1538656 0.2390999 0.8199717
-0.1538640 0.2440777 0.8192740
-0.1538456 0.2385716 0.8200445
-0.1538265 0.2380499 0.8201151
-0.1537964 0.2364366 0.8203050
-0.1537967 0.2369789 0.8202395
-0.1538053 0.2375288 0.8201820
-0.1535260 0.2329662 0.8208113
-0.1534981 0.2335545 0.8207721
-0.1535168 0.2397823 0.8200021
-0.1534873 0.2341432 0.8207539
-0.1534907 0.2403277 0.8199170
-0.1534626 0.2347256 0.8207132
-0.1534754 0.2408741 0.8198293
-0.1534726 0.2414317 0.8197503
-0.1534630 0.2420625 0.8196550
-0.1534373 0.2426016 0.8195883
-0.1533755 0.2369997 0.8204833
-0.1533670 0.2380782 0.8203418
-0.1533687 0.2386012 0.8202620
-0.1533739 0.2391284 0.8201793
-0.1533610 0.2375482 0.8204120
-0.1533841 0.2431265 0.8195039
-0.1533628 0.2436283 0.8194408
-0.1530766 0.2365614 0.8207484
-0.1530606 0.2360312 0.8208239
-0.1530452 0.2354851 0.8208946
-0.1529939 0.2398625 0.8201880
-0.1529594 0.2403998 0.8200961
-0.1529330 0.2409362 0.8200016
-0.1529180 0.2414827 0.8199117
-0.1528781 0.2386597 0.8204762
-0.1529087 0.2421175 0.8198024
-0.1528685 0.2391860 0.8203843
-0.1528819 0.2426440 0.8197266
-0.1528017 0.2314679 0.8215160
-0.1527820 0.2320629 0.8214808
-0.1528468 0.2431579 0.8196462
-0.1528267 0.2436441 0.8195647
-0.1527578 0.2326507 0.8214396
-0.1527345 0.2332288 0.8213911
-0.1527123 0.2338056 0.8213422
-0.1527273 0.2380260 0.8206624
-0.1526933 0.2343767 0.8212851
-0.1526773 0.2349216 0.8212169
-0.1526883 0.2375422 0.8207635
-0.1526720 0.2370692 0.8208975
-0.1526599 0.2365583 0.8209904
-0.1524865 0.2314657 0.8217635
-0.1524617 0.2320547 0.8217298
-0.1524625 0.2359956 0.8211991
-0.1524313 0.2326398 0.8216893
-0.1523977 0.2332234 0.8216430
-0.1524551 0.2399578 0.8203756
-0.1523894 0.2355230 0.8213103
-0.1523651 0.2338038 0.8215929
-0.1524203 0.2404828 0.8202726
-0.1523852 0.2387379 0.8206773
-0.1523335 0.2343795 0.8215406
-0.1523903 0.2410063 0.8201690
-0.1523652 0.2392589 0.8205741
-0.1522966 0.2349374 0.8214667
-0.1523707 0.2415388 0.8200709
-0.1523562 0.2421762 0.8199527
-0.1523300 0.2426899 0.8198686
-0.1523101 0.2431962 0.8197853
-0.1523020 0.2436662 0.8196916
-0.1522302 0.2365798 0.8212290
-0.1522251 0.2380844 0.8208931
-0.1522197 0.2371000 0.8211338
-0.1522157 0.2375937 0.8210052
-0.1520067 0.2359989 0.8214727
-0.1519629 0.2355144 0.8215852
-0.1519036 0.2400621 0.8205715
-0.1518861 0.2388284 0.8208864
-0.1518545 0.2393419 0.8207621
-0.1518681 0.2405736 0.8204502
-0.1518418 0.2410801 0.8203390
-0.1518217 0.2416016 0.8202345
-0.1517520 0.2376573 0.8212454
-0.1518026 0.2422353 0.8201062
-0.1517370 0.2381477 0.8211117
-0.1517777 0.2436811 0.8198263
-0.1517794 0.2427352 0.8200156
-0.1517696 0.2432276 0.8199258
-0.1515919 0.2339748 0.8221093
-0.1515724 0.2345126 0.8220299
-0.1516128 0.2369711 0.8214592
-0.1516015 0.2364998 0.8216121
-0.1515536 0.2350305 0.8219396
-0.1515725 0.2360242 0.8217285
-0.1515525 0.2355341 0.8218454
-0.1513706 0.2389292 0.8210858
-0.1513567 0.2401546 0.8207529
-0.1513403 0.2394367 0.8209632
-0.1513247 0.2406575 0.8206337
-0.1512739 0.2377313 0.8214623
-0.1512549 0.2382263 0.8213342
-0.1512975 0.2411509 0.8205099
-0.1512747 0.2416624 0.8203983
-0.1511364 0.2355796 0.8220917
-0.1512577 0.2436921 0.8199673
-0.1512582 0.2422902 0.8202642
-0.1511339 0.2360758 0.8219782
-0.1512420 0.2432529 0.8200708
-0.1511392 0.2365578 0.8218552
-0.1512375 0.2427794 0.8201673
-0.1511481 0.2370370 0.8217267
-0.1508437 0.2390366 0.8212818
-0.1507956 0.2378159 0.8216719
-0.1508117 0.2395320 0.8211530
-0.1507739 0.2383092 0.8215456
-0.1508084 0.2402595 0.8209533
-0.1507741 0.2407469 0.8208148
-0.1506725 0.2366293 0.8220897
-0.1506688 0.2371068 0.8219557
-0.1507509 0.2412314 0.8206869
-0.1507278 0.2436797 0.8201251
-0.1507244 0.2418763 0.8205356
-0.1507172 0.2423442 0.8204305
-0.1507106 0.2432613 0.8202318
-0.1507014 0.2428197 0.8203311
-0.1503012 0.2379220 0.8218832
-0.1503056 0.2391621 0.8214898
-0.1502741 0.2384070 0.8217436
-0.1502694 0.2396414 0.8213387
-0.1501834 0.2371957 0.8221792
-0.1502585 0.2403592 0.8211349
-0.1502316 0.2408380 0.8209997
-0.1502030 0.2413124 0.8208585
-0.1501821 0.2423949 0.8205864
-0.1501809 0.2419451 0.8206984
-0.1501727 0.2428532 0.8204813
-0.1501562 0.2433094 0.8203811
-0.1501379 0.2437975 0.8202687
-0.1497752 0.2380434 0.8220794
-0.1497514 0.2385192 0.8219374
-0.1497733 0.2392760 0.8216798
-0.1497400 0.2397518 0.8215385
-0.1497193 0.2404574 0.8213077
-0.1496964 0.2409285 0.8211769
-0.1496697 0.2424324 0.8207438
-0.1496684 0.2413923 0.8210361
-0.1496586 0.2428777 0.8206387
-0.1496434 0.2433139 0.8205326
-0.1496457 0.2418744 0.8209023
-0.1496234 0.2437898 0.8204216
-0.1492280 0.2386489 0.8221492
-0.1492425 0.2394092 0.8218833
-0.1492036 0.2398686 0.8217254
-0.1491823 0.2405612 0.8214886
-0.1491622 0.2410173 0.8213479
-0.1491422 0.2414700 0.8212069
-0.1491241 0.2419427 0.8210714
-0.1490910 0.2424232 0.8209498
-0.1490543 0.2429368 0.8208251
-0.1490136 0.2434695 0.8207006
-0.1489759 0.2440280 0.8205791
-0.1487037 0.2387784 0.8223481
-0.1487100 0.2395269 0.8220541
-0.1486792 0.2399800 0.8219063
-0.1486717 0.2406551 0.8216681
-0.1486434 0.2410997 0.8215196
-0.1486252 0.2415402 0.8213766
-0.1486102 0.2420003 0.8212460
-0.1485776 0.2424612 0.8211192
-0.1485388 0.2429598 0.8209948
-0.1484939 0.2434747 0.8208695
-0.1484597 0.2440163 0.8207479
-0.1482369 0.2392148 0.8223926
-0.1481995 0.2396529 0.8222374
-0.1481892 0.2407401 0.8218359
-0.1481630 0.2400938 0.8220889
-0.1481557 0.2411706 0.8216963
-0.1481299 0.2416045 0.8215448
-0.1481119 0.2420490 0.8214173
-0.1480781 0.2424910 0.8212933
-0.1480388 0.2429764 0.8211703
-0.1479925 0.2434774 0.8210452
-0.1479546 0.2440017 0.8209203
-0.1477014 0.2397706 0.8224153
-0.1477124 0.2408197 0.8220017
-0.1476756 0.2412388 0.8218638
-0.1476585 0.2402007 0.8222603
-0.1476429 0.2416594 0.8217186
-0.1476216 0.2420895 0.8215978
-0.1475875 0.2425117 0.8214737
-0.1475462 0.2429853 0.8213503
-0.1474967 0.2434727 0.8212251
-0.1474579 0.2439852 0.8211024
-0.1472370 0.2408942 0.8221766
-0.1471977 0.2412986 0.8220371
-0.1471698 0.2403122 0.8224421
-0.1471659 0.2417062 0.8218983
-0.1471437 0.2421207 0.8217785
-0.1471065 0.2425197 0.8216584
-0.1470617 0.2429839 0.8215375
-0.1470089 0.2434606 0.8214116
-0.1469668 0.2439644 0.8212892
-0.1467634 0.2409462 0.8223583
-0.1467235 0.2413417 0.8222176
-0.1466936 0.2417430 0.8220834
-0.1466673 0.2421519 0.8219633
-0.1466281 0.2425295 0.8218448
-0.1465824 0.2429885 0.8217238
-0.1465257 0.2434553 0.8216027
-0.1464804 0.2439540 0.8214782
-0.1461078 0.2413323 0.8224954
-0.1460542 0.2417659 0.8223617
-0.1460001 0.2422148 0.8222277
-0.1459333 0.2427059 0.8220909
-0.1458673 0.2432082 0.8219558
-0.1457974 0.2437299 0.8218206
-0.1455293 0.2422413 0.8224243
-0.1454594 0.2427220 0.8222848
-0.1453941 0.2432135 0.8221532
-0.1453206 0.2437233 0.8220225
-0.1449905 0.2427381 0.8224899
-0.1446074 0.2434542 0.8224188
-0.1445339 0.2440204 0.8222754
-0.1554173 0.2510844 0.8182775
-0.1553962 0.2570035 0.8181337
-0.1553577 0.2493041 0.8184689
-0.1553480 0.2474126 0.8186824
-0.1553477 0.2480434 0.8186181
-0.1553489 0.2486846 0.8185453
-0.1553416 0.2566059 0.8180724
-0.1553273 0.2562441 0.8180365
-0.1553164 0.2557668 0.8180392
-0.1553111 0.2553124 0.8180526
-0.1553052 0.2548810 0.8180228
-0.1551695 0.2499549 0.8183941
-0.1551430 0.2538817 0.8180015
-0.1551261 0.2533505 0.8180538
-0.1551048 0.2528129 0.8180805
-0.1550876 0.2522696 0.8181539
-0.1549329 0.2569588 0.8181462
-0.1548831 0.2516285 0.8182176
-0.1548660 0.2510750 0.8182796
-0.1548817 0.2565669 0.8180826
-0.1548509 0.2505080 0.8183464
-0.1548679 0.2562131 0.8180421
-0.1548439 0.2553084 0.8180536
-0.1548449 0.2557528 0.8180472
-0.1548240 0.2493155 0.8184832
-0.1548178 0.2474314 0.8187152
-0.1548187 0.2480612 0.8186429
-0.1548190 0.2487007 0.8185639
-0.1548375 0.2548792 0.8180265
-0.1548216 0.2544238 0.8179917
-0.1546839 0.2569633 0.8181621
-0.1546131 0.2533304 0.8180679
-0.1546017 0.2527978 0.8180957
-0.1545921 0.2522615 0.8181631
-0.1545574 0.2499394 0.8184181
-0.1543976 0.2561850 0.8180656
-0.1543673 0.2552983 0.8180668
-0.1543619 0.2548699 0.8180467
-0.1543620 0.2557373 0.8180649
-0.1543586 0.2544213 0.8180058
-0.1543497 0.2539392 0.8180062
-0.1543168 0.2516158 0.8182383
-0.1543059 0.2510693 0.8182997
-0.1542972 0.2505077 0.8183691
-0.1542885 0.2474506 0.8187615
-0.1542873 0.2480792 0.8186834
-0.1542834 0.2487163 0.8185986
-0.1542830 0.2493281 0.8185142
-0.1541353 0.2569502 0.8181986
-0.1540893 0.2533237 0.8180845
-0.1540819 0.2527964 0.8181213
-0.1540764 0.2522642 0.8181878
-0.1539359 0.2499350 0.8184636
-0.1539087 0.2561417 0.8180847
-0.1538872 0.2552742 0.8180856
-0.1538822 0.2557075 0.8180867
-0.1538763 0.2548589 0.8180708
-0.1538709 0.2544147 0.8180383
-0.1538583 0.2539306 0.8180351
-0.1537705 0.2474650 0.8188203
-0.1537650 0.2480941 0.8187344
-0.1537556 0.2487322 0.8186436
-0.1537456 0.2493453 0.8185557
-0.1537397 0.2505156 0.8184066
-0.1537376 0.2510721 0.8183371
-0.1537379 0.2516151 0.8182750
-0.1535610 0.2522702 0.8182243
-0.1535583 0.2528017 0.8181603
-0.1535598 0.2533247 0.8181219
-0.1534450 0.2568675 0.8182458
-0.1534326 0.2564609 0.8181948
-0.1534287 0.2560994 0.8181212
-0.1534052 0.2552571 0.8181211
-0.1534059 0.2556781 0.8181221
-0.1533900 0.2539202 0.8180759
-0.1533918 0.2544030 0.8180788
-0.1533878 0.2548493 0.8181091
-0.1533078 0.2499371 0.8185198
-0.1532569 0.2474874 0.8188866
-0.1532434 0.2481157 0.8187971
-0.1532277 0.2487520 0.8187040
-0.1532075 0.2493635 0.8186138
-0.1531807 0.2505253 0.8184616
-0.1531690 0.2510784 0.8183906
-0.1531602 0.2516195 0.8183274
-0.1530499 0.2522787 0.8182692
-0.1530376 0.2528083 0.8182085
-0.1530334 0.2533290 0.8181717
-0.1529612 0.2568333 0.8182952
-0.1529549 0.2560573 0.8181736
-0.1529534 0.2564223 0.8182420
-0.1529252 0.2539099 0.8181275
-0.1529315 0.2556502 0.8181701
-0.1529281 0.2552414 0.8181632
-0.1529198 0.2543894 0.8181303
-0.1529061 0.2548420 0.8181557
-0.1527324 0.2472072 0.8190150
-0.1527167 0.2477821 0.8189267
-0.1527063 0.2483434 0.8188402
-0.1526887 0.2487729 0.8187786
-0.1526790 0.2499479 0.8186000
-0.1526617 0.2493898 0.8186851
-0.1526195 0.2505504 0.8185283
-0.1526005 0.2511002 0.8184559
-0.1525860 0.2516376 0.8183918
-0.1525373 0.2523018 0.8183261
-0.1525151 0.2528269 0.8182699
-0.1525052 0.2533423 0.8182350
-0.1524756 0.2563955 0.8183009
-0.1524750 0.2560268 0.8182387
-0.1524625 0.2568000 0.8183550
-0.1524581 0.2556163 0.8182241
-0.1524502 0.2539129 0.8181883
-0.1524480 0.2552149 0.8182176
-0.1524407 0.2543899 0.8181890
-0.1524240 0.2548296 0.8182112
-0.1521686 0.2487901 0.8188617
-0.1521573 0.2472087 0.8191209
-0.1521334 0.2477890 0.8190294
-0.1521309 0.2494166 0.8187652
-0.1521153 0.2483553 0.8189393
-0.1520681 0.2505857 0.8186038
-0.1520602 0.2499654 0.8186968
-0.1520432 0.2511349 0.8185318
-0.1520201 0.2516690 0.8184671
-0.1520153 0.2523350 0.8183949
-0.1519892 0.2528556 0.8183426
-0.1519755 0.2533674 0.8183078
-0.1519671 0.2539303 0.8182582
-0.1519755 0.2560153 0.8183153
-0.1519709 0.2563769 0.8183717
-0.1519653 0.2556067 0.8182961
-0.1519549 0.2543970 0.8182574
-0.1519532 0.2552105 0.8182841
-0.1519515 0.2567727 0.8184269
-0.1519321 0.2548330 0.8182763
-0.1516036 0.2472093 0.8192341
-0.1515736 0.2477964 0.8191394
-0.1515487 0.2483690 0.8190451
-0.1515208 0.2489265 0.8189546
-0.1515260 0.2506242 0.8186902
-0.1514950 0.2494680 0.8188682
-0.1514922 0.2511754 0.8186184
-0.1514718 0.2499977 0.8187963
-0.1514631 0.2517077 0.8185567
-0.1514600 0.2528892 0.8184266
-0.1514754 0.2555973 0.8183822
-0.1514766 0.2559975 0.8184066
-0.1514661 0.2539468 0.8183430
-0.1514363 0.2522364 0.8185000
-0.1514587 0.2552089 0.8183637
-0.1514433 0.2533958 0.8183928
-0.1514523 0.2544078 0.8183379
-0.1514415 0.2568124 0.8185235
-0.1514348 0.2548388 0.8183576
-0.1509599 0.2489516 0.8190665
-0.1509266 0.2495009 0.8189821
-0.1509629 0.2556029 0.8184664
-0.1509476 0.2552122 0.8184489
-0.1509313 0.2529339 0.8185204
-0.1509423 0.2544264 0.8184270
-0.1508970 0.2500362 0.8189050
-0.1508835 0.2475142 0.8193386
-0.1509299 0.2548457 0.8184423
-0.1509135 0.2534326 0.8184908
-0.1508589 0.2480313 0.8192522
-0.1508714 0.2505605 0.8188326
-0.1509053 0.2567860 0.8186167
-0.1508811 0.2522804 0.8185957
-0.1509110 0.2563288 0.8185497
-0.1508958 0.2539370 0.8184497
-0.1508453 0.2510804 0.8187580
-0.1508225 0.2485229 0.8191728
-0.1508228 0.2516071 0.8186900
-0.1504563 0.2556000 0.8185567
-0.1504333 0.2552177 0.8185326
-0.1504294 0.2544470 0.8185128
