# 3D Systems, Inc.
# New Model
-0.1395193 0.1675038 0.8108880
-0.1394605 0.1680157 0.8107174
-0.1393870 0.1685213 0.8105277
-0.1394933 0.1692194 0.8103206
-0.1394631 0.1697579 0.8102388
-0.1394370 0.1703092 0.8101616
-0.1392881 0.1603321 0.8128892
-0.1392794 0.1609086 0.8128665
-0.1392551 0.1614778 0.8127873
-0.1392298 0.1620430 0.8126996
-0.1391960 0.1625978 0.8125944
-0.1391626 0.1631458 0.8124823
-0.1391375 0.1636930 0.8123692
-0.1390876 0.1642202 0.8122151
-0.1395228 0.1708803 0.8100426
-0.1395011 0.1713955 0.8100146
-0.1394827 0.1719069 0.8100458
-0.1394623 0.1724117 0.8100488
-0.1391333 0.1648217 0.8119693
-0.1390890 0.1653569 0.8118253
-0.1390441 0.1658776 0.8116733
-0.1389894 0.1663833 0.8115058
-0.1389302 0.1668882 0.8113375
-0.1389800 0.1675618 0.8110230
-0.1389219 0.1680770 0.8108597
-0.1388525 0.1685864 0.8106802
-0.1389678 0.1692736 0.8104617
-0.1389345 0.1698056 0.8103829
-0.1389067 0.1703514 0.8103119
-0.1387212 0.1603406 0.8129741
-0.1387179 0.1609240 0.8129653
-0.1386950 0.1614985 0.8128975
-0.1386718 0.1620682 0.8128264
-0.1386394 0.1626283 0.8127314
-0.1386026 0.1631805 0.8126212
-0.1385675 0.1637291 0.8125034
-0.1385132 0.1642616 0.8123533
-0.1389973 0.1709197 0.8101794
-0.1389729 0.1714310 0.8101479
-0.1389495 0.1719363 0.8101725
-0.1389242 0.1724339 0.8101739
-0.1385953 0.1648612 0.8121012
-0.1385416 0.1654010 0.8119548
-0.1384856 0.1659266 0.8117987
-0.1384248 0.1664398 0.8116367
-0.1383645 0.1669506 0.8114782
-0.1384520 0.1676220 0.8111654
-0.1383911 0.1681415 0.8110105
-0.1383221 0.1686544 0.8108404
-0.1384605 0.1693286 0.8106103
-0.1384218 0.1698562 0.8105332
-0.1383894 0.1703972 0.8104651
-0.1381875 0.1603561 0.8131365
-0.1381876 0.1609481 0.8131309
-0.1381661 0.1615273 0.8130657
-0.1381394 0.1621000 0.8129897
-0.1381047 0.1626648 0.8128935
-0.1380635 0.1632219 0.8127818
-0.1380233 0.1637734 0.8126647
-0.1379678 0.1643114 0.8125202
-0.1384862 0.1709556 0.8103231
-0.1384600 0.1714591 0.8102894
-0.1384343 0.1719557 0.8103055
-0.1384088 0.1724463 0.8103012
-0.1380785 0.1649118 0.8122730
-0.1380202 0.1654561 0.8121224
-0.1379580 0.1659879 0.8119613
-0.1378948 0.1665083 0.8118008
-0.1378315 0.1670248 0.8116440
-0.1379415 0.1676920 0.8113364
-0.1378794 0.1682139 0.8111840
-0.1378113 0.1687301 0.8110195
-0.1377655 0.1692724 0.8109080
-0.1379135 0.1699146 0.8107084
-0.1378772 0.1704499 0.8106392
-0.1378464 0.1709856 0.8105817
-0.1378251 0.1715263 0.8105627
-0.1378061 0.1720743 0.8105425
-0.1377817 0.1726206 0.8104819
-0.1376640 0.1603751 0.8133177
-0.1376644 0.1609734 0.8133049
-0.1376437 0.1615558 0.8132375
-0.1376166 0.1621328 0.8131625
-0.1375826 0.1627026 0.8130684
-0.1375410 0.1632650 0.8129580
-0.1374976 0.1638203 0.8128416
-0.1374427 0.1643634 0.8127007
-0.1373785 0.1648940 0.8125430
-0.1373219 0.1654218 0.8124003
-0.1374444 0.1660512 0.8121396
-0.1373787 0.1665793 0.8119800
-0.1373132 0.1671018 0.8118252
-0.1374439 0.1677639 0.8115185
-0.1373814 0.1682886 0.8113696
-0.1373128 0.1688076 0.8112101
-0.1372602 0.1693435 0.8110975
-0.1374170 0.1699749 0.8108893
-0.1373754 0.1705050 0.8108189
-0.1373406 0.1710331 0.8107605
-0.1373133 0.1715634 0.8107375
-0.1372887 0.1721014 0.8107129
-0.1372611 0.1726371 0.8106536
-0.1371353 0.1603900 0.8134848
-0.1371387 0.1609949 0.8134734
-0.1371220 0.1615828 0.8134125
-0.1370961 0.1621635 0.8133374
-0.1370643 0.1627381 0.8132448
-0.1370246 0.1633059 0.8131366
-0.1369793 0.1638661 0.8130212
-0.1369254 0.1644169 0.8128866
-0.1368615 0.1649564 0.8127348
-0.1368022 0.1654910 0.8125933
-0.1367405 0.1660130 0.8124538
-0.1368781 0.1666505 0.8121724
-0.1368111 0.1671810 0.8120203
-0.1367450 0.1677084 0.8118752
-0.1368972 0.1683660 0.8115667
-0.1368299 0.1688879 0.8114120
-0.1367732 0.1694189 0.8113011
-0.1367246 0.1699592 0.8112021
-0.1366819 0.1705094 0.8111103
-0.1368442 0.1710792 0.8109504
-0.1368106 0.1716001 0.8109137
-0.1367809 0.1721303 0.8108800
-0.1367510 0.1726582 0.8108189
-0.1366074 0.1610136 0.8136383
-0.1365943 0.1616055 0.8135810
-0.1365713 0.1621901 0.8135082
-0.1365439 0.1627699 0.8134197
-0.1365083 0.1633432 0.8133157
-0.1364653 0.1639081 0.8132031
-0.1364146 0.1644655 0.8130730
-0.1363539 0.1650130 0.8129254
-0.1362946 0.1655547 0.8127852
-0.1362326 0.1660867 0.8126454
-0.1363814 0.1667182 0.8123688
-0.1363162 0.1672559 0.8122177
-0.1362518 0.1677885 0.8120748
-0.1364102 0.1684427 0.8117683
-0.1363460 0.1689673 0.8116171
-0.1362860 0.1694925 0.8114970
-0.1362321 0.1700251 0.8113907
-0.1361834 0.1705671 0.8112932
-0.1359036 0.1616860 0.8138295
-0.1358745 0.1622582 0.8137524
-0.1363468 0.1711326 0.8111085
-0.1363074 0.1716447 0.8110681
-0.1362727 0.1721669 0.8110319
-0.1362403 0.1726869 0.8109719
-0.1360166 0.1627977 0.8135888
-0.1359862 0.1633759 0.8134894
-0.1359469 0.1639453 0.8133802
-0.1359010 0.1645088 0.8132549
-0.1358459 0.1650643 0.8131132
-0.1357895 0.1656136 0.8129776
-0.1357291 0.1661549 0.8128387
-0.1356650 0.1666870 0.8126988
-0.1355999 0.1672153 0.8125634
-0.1357614 0.1678623 0.8122716
-0.1356976 0.1683956 0.8121349
-0.1356386 0.1689349 0.8120136
-0.1355738 0.1694745 0.8118793
-0.1357530 0.1700920 0.8115824
-0.1356999 0.1706289 0.8114807
-0.1356566 0.1711700 0.8114019
-0.1356187 0.1717185 0.8113331
-0.1355833 0.1722734 0.8112651
-0.1353863 0.1611297 0.8140211
-0.1353727 0.1617112 0.8139822
-0.1353463 0.1622861 0.8139093
-0.1353184 0.1628579 0.8138385
-0.1352827 0.1634233 0.8137520
-0.1352400 0.1639816 0.8136465
-0.1351895 0.1645351 0.8135324
-0.1353408 0.1651150 0.8133006
-0.1352852 0.1656678 0.8131661
-0.1352258 0.1662151 0.8130288
-0.1351631 0.1667552 0.8128913
-0.1350994 0.1672902 0.8127592
-0.1350344 0.1678254 0.8126319
-0.1352130 0.1684644 0.8123259
-0.1351528 0.1690020 0.8122053
-0.1350848 0.1695406 0.8120735
-0.1352851 0.1701515 0.8117704
-0.1352290 0.1706886 0.8116692
-0.1351824 0.1712238 0.8115904
-0.1351396 0.1717645 0.8115189
-0.1350992 0.1723102 0.8114493
-0.1348399 0.1611425 0.8141374
-0.1348293 0.1617283 0.8141041
-0.1348062 0.1623067 0.8140392
-0.1347830 0.1628840 0.8139762
-0.1347514 0.1634552 0.8138970
-0.1347112 0.1640193 0.8137989
-0.1346641 0.1645795 0.8136918
-0.1348294 0.1651515 0.8134663
-0.1347764 0.1657098 0.8133369
-0.1347185 0.1662636 0.8132002
-0.1346587 0.1668144 0.8130672
-0.1345994 0.1673599 0.8129437
-0.1345377 0.1679024 0.8128233
-0.1347386 0.1685292 0.8125245
-0.1346805 0.1690682 0.8124082
-0.1346106 0.1696064 0.8122773
-0.1348295 0.1702101 0.8119661
-0.1347712 0.1707470 0.8118668
-0.1347225 0.1712757 0.8117890
-0.1346754 0.1718114 0.8117135
-0.1346312 0.1723527 0.8116438
-0.1343054 0.1611520 0.8142716
-0.1342986 0.1617430 0.8142480
-0.1342805 0.1623271 0.8141973
-0.1342605 0.1629098 0.8141389
-0.1342321 0.1634865 0.8140638
-0.1341936 0.1640560 0.8139704
-0.1341490 0.1646213 0.8138678
-0.1340963 0.1651791 0.8137547
-0.1340403 0.1657330 0.8136379
-0.1339899 0.1662832 0.8135478
-0.1341629 0.1668675 0.8132485
-0.1341070 0.1674203 0.8131296
-0.1340488 0.1679699 0.8130149
-0.1339873 0.1685186 0.8129009
-0.1339229 0.1690675 0.8127857
-0.1338579 0.1696203 0.8126685
-0.1340790 0.1702118 0.8123669
-0.1340159 0.1707601 0.8122516
-0.1339629 0.1713127 0.8121581
-0.1335937 0.1618518 0.8144923
-0.1335732 0.1624251 0.8144432
-0.1335454 0.1629922 0.8143896
-0.1335094 0.1635523 0.8143237
-0.1334666 0.1641101 0.8142374
-0.1342079 0.1718594 0.8119049
-0.1341606 0.1723993 0.8118336
-0.1336377 0.1646587 0.8140423
-0.1335879 0.1652218 0.8139322
-0.1335342 0.1657809 0.8138189
-0.1334880 0.1663387 0.8137328
-0.1334297 0.1668881 0.8136240
-0.1333697 0.1674359 0.8135196
-0.1333083 0.1679848 0.8134175
-0.1335132 0.1685856 0.8131056
-0.1334501 0.1691352 0.8129912
-0.1333849 0.1696867 0.8128750
-0.1333266 0.1702444 0.8127703
-0.1332724 0.1708098 0.8126709
-0.1335011 0.1713687 0.8123712
-0.1334505 0.1719261 0.8122849
-0.1334020 0.1724862 0.8122007
-0.1330652 0.1618770 0.8146655
-0.1330474 0.1624539 0.8146244
-0.1330227 0.1630267 0.8145736
-0.1329902 0.1635937 0.8145128
-0.1329500 0.1641576 0.8144330
-0.1331418 0.1646960 0.8142397
-0.1330955 0.1652650 0.8141343
-0.1330436 0.1658293 0.8140240
-0.1329986 0.1663940 0.8139331
-0.1329427 0.1669501 0.8138262
-0.1328866 0.1675041 0.8137257
-0.1328298 0.1680580 0.8136290
-0.1330541 0.1686521 0.8133321
-0.1329924 0.1692030 0.8132177
-0.1329283 0.1697541 0.8131045
-0.1328692 0.1703111 0.8130004
-0.1328121 0.1708707 0.8128991
-0.1330493 0.1714275 0.8125962
-0.1329949 0.1719836 0.8125064
-0.1329425 0.1725394 0.8124192
-0.1325493 0.1613170 0.8148551
-0.1325546 0.1619000 0.8148700
-0.1325394 0.1624810 0.8148345
-0.1325166 0.1630584 0.8147837
-0.1324875 0.1636315 0.8147247
-0.1324497 0.1642006 0.8146478
-0.1324077 0.1647700 0.8145637
-0.1323602 0.1653331 0.8144721
-0.1323100 0.1658944 0.8143762
-0.1325174 0.1664445 0.8141404
-0.1324649 0.1670073 0.8140360
-0.1324121 0.1675677 0.8139375
-0.1323573 0.1681258 0.8138410
-0.1322973 0.1686831 0.8137390
-0.1322281 0.1692348 0.8136231
-0.1321663 0.1697938 0.8135186
-0.1324064 0.1703698 0.8132152
-0.1323492 0.1709268 0.8131158
-0.1322913 0.1714865 0.8130146
-0.1322406 0.1720526 0.8129247
-0.1321897 0.1726198 0.8128314
-0.1320461 0.1613283 0.8150600
-0.1320528 0.1619206 0.8150755
-0.1320377 0.1625058 0.8150393
-0.1320144 0.1630859 0.8149846
-0.1319877 0.1636642 0.8149245
-0.1319526 0.1642378 0.8148485
-0.1319134 0.1648100 0.8147665
-0.1318681 0.1653771 0.8146767
-0.1318202 0.1659419 0.8145835
-0.1317790 0.1665028 0.8145137
-0.1317287 0.1670616 0.8144321
-0.1316743 0.1676152 0.8143432
-0.1316156 0.1681686 0.8142487
-0.1318293 0.1687445 0.8139472
-0.1317625 0.1692987 0.8138315
-0.1317012 0.1698571 0.8137271
-0.1316414 0.1704162 0.8136246
-0.1315827 0.1709812 0.8135214
-0.1318231 0.1715381 0.8132227
-0.1317708 0.1721017 0.8131311
-0.1317160 0.1726639 0.8130342
-0.1315537 0.1613405 0.8152771
-0.1315616 0.1619434 0.8152950
-0.1315455 0.1625334 0.8152582
-0.1315211 0.1631157 0.8152010
-0.1314941 0.1636972 0.8151357
-0.1314599 0.1642738 0.8150575
-0.1314225 0.1648476 0.8149748
-0.1313793 0.1654180 0.8148836
-0.1313337 0.1659856 0.8147906
-0.1312943 0.1665519 0.8147163
-0.1312474 0.1671154 0.8146337
-0.1311960 0.1676746 0.8145445
-0.1311410 0.1682327 0.8144516
-0.1313684 0.1688038 0.8141723
-0.1313022 0.1693601 0.8140532
-0.1312399 0.1699182 0.8139440
-0.1311803 0.1704775 0.8138409
-0.1311207 0.1710386 0.8137368
-0.1313685 0.1715998 0.8134496
-0.1313126 0.1721615 0.8133535
-0.1312542 0.1727201 0.8132532
-0.1310497 0.1613476 0.8154697
-0.1310587 0.1619596 0.8154918
-0.1310438 0.1625545 0.8154594
-0.1310214 0.1631402 0.8154064
-0.1309970 0.1637255 0.8153440
-0.1309668 0.1643064 0.8152705
-0.1309336 0.1648831 0.8151934
-0.1308957 0.1654585 0.8151067
-0.1308544 0.1660302 0.8150176
-0.1308179 0.1666032 0.8149428
-0.1307767 0.1671726 0.8148641
-0.1307305 0.1677379 0.8147801
-0.1306790 0.1682995 0.8146896
-0.1306220 0.1688619 0.8145910
-0.1305534 0.1694162 0.8144744
-0.1304895 0.1699726 0.8143676
-0.1307264 0.1705385 0.8140711
-0.1306673 0.1710985 0.8139671
-0.1306076 0.1716571 0.8138614
-0.1305514 0.1722166 0.8137609
-0.1302528 0.1638265 0.8156181
-0.1302213 0.1644025 0.8155541
-0.1305244 0.1613376 0.8156200
-0.1305448 0.1619634 0.8156640
-0.1305362 0.1625677 0.8156437
-0.1305156 0.1631568 0.8155966
-0.1304364 0.1649102 0.8153911
-0.1304021 0.1654889 0.8153070
-0.1303650 0.1660638 0.8152221
-0.1303314 0.1666427 0.8151478
-0.1302949 0.1672174 0.8150706
-0.1302532 0.1677885 0.8149889
-0.1302056 0.1683546 0.8149012
-0.1301503 0.1689189 0.8148026
-0.1300823 0.1694752 0.8146839
-0.1300192 0.1700325 0.8145750
-0.1299576 0.1705896 0.8144721
-0.1298966 0.1711453 0.8143674
-0.1298392 0.1716955 0.8142638
-0.1300802 0.1722717 0.8139665
-0.1298301 0.1621118 0.8159980
-0.1298166 0.1626963 0.8159678
-0.1297931 0.1632785 0.8159147
-0.1297665 0.1638573 0.8158564
-0.1297350 0.1644354 0.8157890
-0.1297022 0.1650129 0.8157199
-0.1296672 0.1655899 0.8156479
-0.1296324 0.1661667 0.8155775
-0.1300377 0.1613320 0.8158257
-0.1298585 0.1666848 0.8153845
-0.1298259 0.1672636 0.8153068
-0.1297871 0.1678387 0.8152233
-0.1297426 0.1684083 0.8151337
-0.1296899 0.1689736 0.8150334
-0.1296235 0.1695327 0.8149108
-0.1295624 0.1700924 0.8148009
-0.1295006 0.1706501 0.8146926
-0.1294390 0.1712057 0.8145835
-0.1293816 0.1717570 0.8144805
-0.1293232 0.1723062 0.8143723
-0.1293499 0.1621338 0.8162359
-0.1293365 0.1627248 0.8162084
-0.1293114 0.1633090 0.8161547
-0.1292837 0.1638901 0.8160926
-0.1292522 0.1644693 0.8160226
-0.1292200 0.1650468 0.8159518
-0.1291853 0.1656242 0.8158772
-0.1291505 0.1662008 0.8158041
-0.1295680 0.1613464 0.8160683
-0.1293763 0.1667246 0.8156239
-0.1293474 0.1673068 0.8155460
-0.1293117 0.1678853 0.8154611
-0.1292706 0.1684576 0.8153699
-0.1292215 0.1690236 0.8152683
-0.1291579 0.1695858 0.8151418
-0.1290998 0.1701491 0.8150299
-0.1290412 0.1707101 0.8149203
-0.1289808 0.1712666 0.8148077
-0.1289242 0.1718201 0.8147011
-0.1288658 0.1723701 0.8145892
-0.1285619 0.1634215 0.8164407
-0.1285356 0.1639937 0.8163843
-0.1285049 0.1645693 0.8163175
-0.1288424 0.1615370 0.8163946
-0.1288561 0.1621481 0.8164243
-0.1288439 0.1627476 0.8164050
-0.1287236 0.1650766 0.8161508
-0.1286899 0.1656548 0.8160773
-0.1286568 0.1662319 0.8160059
-0.1286307 0.1668114 0.8159509
-0.1285995 0.1673871 0.8158871
-0.1285615 0.1679592 0.8158103
-0.1285179 0.1685290 0.8157236
-0.1284674 0.1690979 0.8156240
-0.1284092 0.1696592 0.8155054
-0.1286272 0.1701977 0.8152548
-0.1285712 0.1707633 0.8151431
-0.1285109 0.1713237 0.8150269
-0.1284542 0.1718822 0.8149167
-0.1283962 0.1724351 0.8148018
-0.1281178 0.1622895 0.8167907
-0.1281034 0.1628691 0.8167572
-0.1280777 0.1634490 0.8166992
-0.1280479 0.1640252 0.8166367
-0.1280149 0.1646025 0.8165668
-0.1279817 0.1651811 0.8164964
-0.1279466 0.1657593 0.8164255
-0.1281846 0.1662668 0.8162413
-0.1281610 0.1668519 0.8161908
-0.1281329 0.1674312 0.8161326
-0.1280971 0.1680083 0.8160611
-0.1280542 0.1685807 0.8159770
-0.1280041 0.1691512 0.8158795
-0.1279442 0.1697155 0.8157624
-0.1278887 0.1702799 0.8156554
-0.1278317 0.1708393 0.8155492
-0.1277696 0.1713850 0.8154307
-0.1277145 0.1719254 0.8153204
-0.1279342 0.1725072 0.8150485
-0.1276522 0.1617231 0.8170329
-0.1276558 0.1623142 0.8170400
-0.1276379 0.1629000 0.8170074
-0.1276074 0.1634817 0.8169489
-0.1275737 0.1640601 0.8168828
-0.1275380 0.1646379 0.8168114
-0.1275033 0.1652167 0.8167409
-0.1274689 0.1657982 0.8166766
-0.1277198 0.1662988 0.8164700
-0.1276993 0.1668877 0.8164265
-0.1276748 0.1674691 0.8163750
-0.1276423 0.1680501 0.8163104
-0.1276042 0.1686249 0.8162356
-0.1275552 0.1691982 0.8161433
-0.1274956 0.1697677 0.8160325
-0.1274393 0.1703377 0.8159291
-0.1273816 0.1709031 0.8158249
-0.1273167 0.1714581 0.8157070
-0.1272572 0.1720057 0.8155965
-0.1274804 0.1725797 0.8152991
-0.1272100 0.1617422 0.8172814
-0.1272129 0.1623453 0.8172894
-0.1271899 0.1629375 0.8172536
-0.1271522 0.1635200 0.8171906
-0.1271115 0.1640979 0.8171190
-0.1270708 0.1646745 0.8170457
-0.1270326 0.1652521 0.8169752
-0.1269990 0.1658331 0.8169136
-0.1269757 0.1664157 0.8168705
-0.1272392 0.1669201 0.8166456
-0.1272171 0.1675010 0.8165982
-0.1271869 0.1680832 0.8165369
-0.1271533 0.1686573 0.8164703
-0.1271055 0.1692322 0.8163827
-0.1270471 0.1698053 0.8162763
-0.1269905 0.1703807 0.8161758
-0.1269324 0.1709527 0.8160735
-0.1268648 0.1715183 0.8159563
-0.1268035 0.1720767 0.8158496
-0.1263934 0.1636227 0.8176109
-0.1263518 0.1641985 0.8175315
-0.1263109 0.1647771 0.8174520
-0.1267822 0.1617709 0.8175436
-0.1267827 0.1623882 0.8175483
-0.1267537 0.1629861 0.8175052
-0.1265776 0.1652910 0.8172142
-0.1265433 0.1658691 0.8171521
-0.1265186 0.1664512 0.8171088
-0.1264940 0.1670338 0.8170650
-0.1264691 0.1676161 0.8170210
-0.1264356 0.1681967 0.8169632
-0.1263954 0.1687778 0.8168950
-0.1263418 0.1693540 0.8168063
-0.1262869 0.1699299 0.8167161
-0.1262333 0.1705000 0.8166279
-0.1261729 0.1710627 0.8165284
-0.1261075 0.1716061 0.8164187
-0.1260502 0.1721423 0.8163243
-0.1259531 0.1636671 0.8178830
-0.1259053 0.1642422 0.8177995
-0.1258610 0.1648212 0.8177223
-0.1263637 0.1618123 0.8178256
-0.1263613 0.1624446 0.8178229
-0.1263272 0.1630480 0.8177705
-0.1261334 0.1653367 0.8174559
-0.1260995 0.1659089 0.8173938
-0.1260721 0.1664888 0.8173491
-0.1260473 0.1670705 0.8173076
-0.1260240 0.1676520 0.8172650
-0.1259917 0.1682312 0.8172092
-0.1259529 0.1688103 0.8171422
-0.1259020 0.1693882 0.8170558
-0.1258486 0.1699661 0.8169687
-0.1257960 0.1705426 0.8168850
-0.1257354 0.1711139 0.8167902
-0.1256678 0.1716710 0.8166839
-0.1256097 0.1722199 0.8165916
-0.1256098 0.1625616 0.8182900
-0.1255679 0.1631440 0.8182236
-0.1255156 0.1637173 0.8181388
-0.1254629 0.1642892 0.8180517
-0.1254155 0.1648640 0.8179725
-0.1253740 0.1654427 0.8179035
-0.1253373 0.1660244 0.8178427
-0.1256236 0.1665281 0.8175834
-0.1255965 0.1671077 0.8175384
-0.1255739 0.1676863 0.8174955
-0.1255421 0.1682623 0.8174393
-0.1255046 0.1688383 0.8173719
-0.1254594 0.1694158 0.8172900
-0.1254110 0.1699935 0.8172075
-0.1253603 0.1705753 0.8171257
-0.1253005 0.1711541 0.8170328
-0.1252293 0.1717230 0.8169251
-0.1251670 0.1722839 0.8168314
-0.1248712 0.1626618 0.8187952
-0.1248173 0.1632292 0.8187046
-0.1247577 0.1637988 0.8186034
-0.1247003 0.1643721 0.8185039
-0.1249722 0.1649102 0.8182125
-0.1249300 0.1654837 0.8181414
-0.1248938 0.1660620 0.8180820
-0.1248734 0.1666448 0.8180484
-0.1248579 0.1672308 0.8180232
-0.1251342 0.1677190 0.8177285
-0.1251032 0.1682924 0.8176725
-0.1250676 0.1688655 0.8176045
-0.1250264 0.1694420 0.8175226
-0.1249807 0.1700186 0.8174398
-0.1249320 0.1706044 0.8173604
-0.1248754 0.1711895 0.8172705
-0.1248025 0.1717702 0.8171619
-0.1247341 0.1723433 0.8170634
-0.1244521 0.1627263 0.8190753
-0.1243908 0.1632925 0.8189774
-0.1243273 0.1638604 0.8188762
-0.1242675 0.1644326 0.8187811
-0.1245482 0.1649621 0.8184713
-0.1245054 0.1655303 0.8183990
-0.1244686 0.1661036 0.8183387
-0.1244476 0.1666804 0.8183012
-0.1244340 0.1672617 0.8182751
-0.1246986 0.1677546 0.8179794
-0.1246697 0.1683247 0.8179225
-0.1246380 0.1688940 0.8178525
-0.1246031 0.1694682 0.8177697
-0.1245624 0.1700427 0.8176857
-0.1245155 0.1706329 0.8176053
-0.1244628 0.1712254 0.8175144
-0.1243911 0.1718193 0.8174057
-0.1243206 0.1724070 0.8173048
-0.1240290 0.1627945 0.8193362
-0.1239616 0.1633549 0.8192294
-0.1238956 0.1639182 0.8191259
-0.1238354 0.1644868 0.8190318
-0.1237830 0.1650604 0.8189503
-0.1240759 0.1655790 0.8186387
-0.1240383 0.1661454 0.8185782
-0.1240174 0.1667126 0.8185366
-0.1240065 0.1672882 0.8185117
-0.1239896 0.1678674 0.8184755
-0.1239613 0.1684424 0.8184268
-0.1239325 0.1690220 0.8183738
-0.1238881 0.1696084 0.8183038
-0.1238381 0.1701958 0.8182327
-0.1237961 0.1707838 0.8181728
-0.1237420 0.1713704 0.8180988
-0.1236782 0.1719513 0.8180175
-0.1236069 0.1725191 0.8179297
-0.1233101 0.1656801 0.8191245
-0.1232861 0.1662625 0.8190876
-0.1232717 0.1668483 0.8190657
-0.1231055 0.1703809 0.8188555
-0.1230676 0.1709653 0.8188142
-0.1230139 0.1715398 0.8187571
-0.1229402 0.1720905 0.8186774
-0.1235826 0.1673108 0.8187398
-0.1235711 0.1678855 0.8187078
-0.1235477 0.1684536 0.8186620
-0.1235247 0.1690286 0.8186090
-0.1234861 0.1696167 0.8185381
-0.1228669 0.1668705 0.8193164
-0.1228605 0.1674537 0.8193033
-0.1228490 0.1680381 0.8192812
-0.1228226 0.1686194 0.8192430
-0.1227932 0.1692077 0.8191999
-0.1227635 0.1697983 0.8191566
-0.1224656 0.1668904 0.8195685
-0.1224627 0.1674682 0.8195570
-0.1224570 0.1680467 0.8195376
-0.1224358 0.1686190 0.8195016
-0.1224134 0.1692045 0.8194593
-0.1223918 0.1697951 0.8194151
-0.1423071 0.1877680 0.8065646
-0.1423042 0.1883422 0.8065957
-0.1422980 0.1889136 0.8066210
-0.1423006 0.1894797 0.8066725
-0.1423038 0.1900470 0.8067231
-0.1423093 0.1906154 0.8067761
-0.1417260 0.1865889 0.8065344
-0.1417402 0.1871678 0.8066138
-0.1417383 0.1877452 0.8066479
-0.1417392 0.1883191 0.8066898
-0.1417402 0.1888894 0.8067353
-0.1417460 0.1894575 0.8067961
-0.1417508 0.1900284 0.8068504
-0.1417590 0.1905997 0.8069101
-0.1414099 0.1760024 0.8090039
-0.1411835 0.1763857 0.8087570
-0.1411495 0.1767940 0.8087196
-0.1411668 0.1772374 0.8087141
-0.1412828 0.1779067 0.8084340
-0.1411368 0.1865670 0.8065799
-0.1411569 0.1871500 0.8066610
-0.1411659 0.1877272 0.8067199
-0.1411698 0.1883014 0.8067699
-0.1411738 0.1888718 0.8068261
-0.1411794 0.1894423 0.8068876
-0.1411864 0.1900138 0.8069491
-0.1411968 0.1905857 0.8070163
-0.1410027 0.1738472 0.8094857
-0.1409944 0.1744319 0.8094542
-0.1409381 0.1750048 0.8093375
-0.1408753 0.1755348 0.8091954
-0.1408171 0.1760364 0.8091016
-0.1406328 0.1764598 0.8089058
-0.1405895 0.1768815 0.8088563
-0.1405699 0.1773279 0.8088268
-0.1411719 0.1835564 0.8067525
-0.1411490 0.1840385 0.8065882
-0.1411277 0.1845755 0.8064886
-0.1411158 0.1851182 0.8064358
-0.1411123 0.1856778 0.8064771
-0.1407667 0.1780050 0.8085853
-0.1407111 0.1784856 0.8084637
-0.1406762 0.1789738 0.8083404
