# 3D Systems, Inc.
# New Model
-0.1267881 0.1931555 0.7952535
-0.1267769 0.1911801 0.7952678
-0.1267625 0.1926534 0.7952294
-0.1267666 0.1916672 0.7952525
-0.1267545 0.1921502 0.7952298
-0.1265977 0.1965719 0.7957766
-0.1266081 0.1873641 0.7959664
-0.1265419 0.1960709 0.7957351
-0.1264848 0.1955634 0.7956930
-0.1264864 0.1886618 0.7957915
-0.1264432 0.1891619 0.7957309
-0.1263255 0.1981335 0.7962707
-0.1264051 0.1896681 0.7956843
-0.1262636 0.1976324 0.7962187
-0.1260616 0.1997599 0.7967689
-0.1261288 0.1879965 0.7961137
-0.1260104 0.1992534 0.7967143
-0.1260878 0.1949669 0.7958749
-0.1260384 0.1944530 0.7958429
-0.1259991 0.1939310 0.7958164
-0.1259024 0.1974972 0.7964424
-0.1259704 0.1934047 0.7958042
-0.1259633 0.1907673 0.7958193
-0.1259436 0.1912835 0.7957959
-0.1259386 0.1928693 0.7957737
-0.1259265 0.1923376 0.7957693
-0.1259331 0.1918074 0.7957843
-0.1258403 0.1969937 0.7963910
-0.1258049 0.1873031 0.7964405
-0.1257735 0.1964785 0.7963361
-0.1257434 0.1948840 0.7960896
-0.1257076 0.1959523 0.7962870
-0.1256930 0.1943827 0.7960583
-0.1255840 0.1985942 0.7968932
-0.1256674 0.1886308 0.7962710
-0.1256533 0.1938776 0.7960371
-0.1255420 0.1973624 0.7966676
-0.1256154 0.1891614 0.7962191
-0.1256238 0.1933664 0.7960223
-0.1255916 0.1928500 0.7959935
-0.1255924 0.1908243 0.7960399
-0.1255820 0.1913214 0.7960155
-0.1255761 0.1923354 0.7959882
-0.1255754 0.1918251 0.7959985
-0.1255629 0.1897031 0.7961774
-0.1254809 0.1968710 0.7966125
-0.1254606 0.1869172 0.7967065
-0.1255135 0.1902546 0.7961393
-0.1253358 0.2002043 0.7973836
-0.1254159 0.1963656 0.7965563
-0.1253900 0.1874371 0.7966371
-0.1252841 0.1997009 0.7973239
-0.1253525 0.1958518 0.7965058
-0.1253119 0.1879707 0.7965765
-0.1252100 0.1984526 0.7971288
-0.1252637 0.1887364 0.7964811
-0.1252237 0.1892567 0.7964287
-0.1251818 0.1897857 0.7963835
-0.1251403 0.1903239 0.7963475
-0.1249670 0.2000640 0.7976169
-0.1250317 0.1870356 0.7969174
-0.1249133 0.1995547 0.7975585
-0.1250020 0.1957531 0.7967229
-0.1249727 0.1875589 0.7968454
-0.1249385 0.1952433 0.7966734
-0.1249085 0.1880904 0.7967835
-0.1248801 0.1947204 0.7966267
-0.1247749 0.1978207 0.7972919
-0.1248505 0.1888237 0.7967056
-0.1248302 0.1941901 0.7965906
-0.1248225 0.1893348 0.7966480
-0.1247958 0.1898575 0.7966026
-0.1247900 0.1936504 0.7965674
-0.1247106 0.1973074 0.7972257
-0.1247666 0.1903856 0.7965624
-0.1247581 0.1931054 0.7965438
-0.1247445 0.1909213 0.7965361
-0.1247350 0.1925598 0.7965266
-0.1247307 0.1914661 0.7965248
-0.1247240 0.1920100 0.7965196
-0.1246403 0.1967850 0.7971606
-0.1244731 0.1989062 0.7977268
-0.1244939 0.1881961 0.7969967
-0.1242008 0.1999949 0.7981299
-0.1242834 0.1870186 0.7973311
-0.1242153 0.1875632 0.7972624
-0.1241377 0.1956217 0.7972595
-0.1240248 0.1982655 0.7978877
-0.1240721 0.1950787 0.7972022
-0.1240238 0.1888283 0.7971568
-0.1239509 0.1977406 0.7978155
-0.1240133 0.1945273 0.7971546
-0.1239848 0.1893770 0.7971077
-0.1239649 0.1939664 0.7971154
-0.1239461 0.1899341 0.7970689
-0.1238735 0.1972037 0.7977459
-0.1238094 0.1998609 0.7983647
-0.1239219 0.1933995 0.7970793
-0.1239152 0.1905013 0.7970458
-0.1238961 0.1928265 0.7970559
-0.1238934 0.1910773 0.7970338
-0.1238445 0.1871229 0.7975432
-0.1238797 0.1922466 0.7970359
-0.1237518 0.1993456 0.7983017
-0.1238758 0.1916630 0.7970263
-0.1237949 0.1966615 0.7976794
-0.1237852 0.1876674 0.7974720
-0.1237706 0.1955397 0.7974730
-0.1237208 0.1882341 0.7974123
-0.1237092 0.1950048 0.7974155
-0.1236398 0.1981534 0.7981114
-0.1236552 0.1944637 0.7973680
-0.1235713 0.1976332 0.7980354
-0.1236063 0.1939159 0.7973299
-0.1235971 0.1889069 0.7973788
-0.1234565 0.2002553 0.7986725
-0.1235710 0.1894477 0.7973281
-0.1235670 0.1933612 0.7972994
-0.1234992 0.1971006 0.7979621
-0.1235471 0.1899953 0.7972907
-0.1234100 0.1997418 0.7986021
-0.1235354 0.1928028 0.7972689
-0.1235251 0.1905486 0.7972624
-0.1235137 0.1922402 0.7972466
-0.1235130 0.1911088 0.7972469
-0.1235055 0.1916747 0.7972396
-0.1234238 0.1965625 0.7978916
-0.1233568 0.1992236 0.7985308
-0.1233960 0.1872160 0.7977617
-0.1233501 0.1877634 0.7976930
-0.1232988 0.1883240 0.7976295
-0.1229525 0.1991148 0.7987588
-0.1229809 0.1959279 0.7980497
-0.1228950 0.1985893 0.7986837
-0.1229365 0.1873014 0.7979867
-0.1229135 0.1953803 0.7979811
-0.1229007 0.1878481 0.7979155
-0.1228266 0.1980565 0.7986073
-0.1228618 0.1884034 0.7978501
-0.1228525 0.1948248 0.7979229
-0.1228213 0.1889710 0.7977990
-0.1227047 0.2001784 0.7991309
-0.1227518 0.1975147 0.7985312
-0.1227947 0.1942610 0.7978678
-0.1227809 0.1895468 0.7977601
-0.1227506 0.1936906 0.7978270
-0.1227471 0.1901273 0.7977322
-0.1226758 0.1969691 0.7984513
-0.1227193 0.1931129 0.7977878
-0.1227172 0.1907255 0.7977216
-0.1226963 0.1925245 0.7977521
-0.1226940 0.1913228 0.7977166
-0.1226848 0.1919329 0.7977275
-0.1224878 0.1984919 0.7989061
-0.1224239 0.1979608 0.7988248
-0.1223552 0.1974238 0.7987448
-0.1224082 0.1884708 0.7980780
-0.1222867 0.2000775 0.7993636
-0.1223780 0.1890299 0.7980246
-0.1223483 0.1895983 0.7979823
-0.1222855 0.1968792 0.7986672
-0.1222348 0.1995499 0.7992920
-0.1223265 0.1901711 0.7979575
-0.1223129 0.1925038 0.7979689
-0.1223100 0.1907546 0.7979474
-0.1222991 0.1919266 0.7979510
-0.1223005 0.1913371 0.7979451
-0.1222572 0.1873386 0.7983342
-0.1222138 0.1963285 0.7985905
-0.1222103 0.1879086 0.7982686
-0.1221431 0.1957694 0.7985174
-0.1220774 0.1952044 0.7984472
-0.1220208 0.1946281 0.7983820
-0.1219714 0.1940481 0.7983265
-0.1219429 0.1885323 0.7983136
-0.1219348 0.1934546 0.7982690
-0.1219230 0.1890823 0.7982587
-0.1219107 0.1924709 0.7981883
-0.1219064 0.1896406 0.7982169
-0.1218918 0.1919075 0.7981702
-0.1218937 0.1902027 0.7981888
-0.1218872 0.1907709 0.7981733
-0.1218858 0.1913393 0.7981657
-0.1218171 0.1962493 0.7988044
-0.1217573 0.1989230 0.7994360
-0.1218188 0.1868500 0.7986423
-0.1217796 0.1874095 0.7985640
-0.1217527 0.1956984 0.7987304
-0.1216894 0.1983853 0.7993518
-0.1217398 0.1879753 0.7984954
-0.1216925 0.1951410 0.7986601
-0.1216177 0.1978415 0.7992683
-0.1216391 0.1945743 0.7985989
-0.1215441 0.1972951 0.7991812
-0.1215941 0.1940027 0.7985461
-0.1215596 0.1934206 0.7984922
-0.1214503 0.1891256 0.7984983
-0.1214466 0.1896721 0.7984623
-0.1214412 0.1902234 0.7984313
-0.1213290 0.1988370 0.7996528
-0.1212700 0.1982996 0.7995670
-0.1213340 0.1869189 0.7988759
-0.1212893 0.1950709 0.7988758
-0.1213010 0.1874762 0.7987998
-0.1212672 0.1880387 0.7987310
-0.1212053 0.1977596 0.7994820
-0.1212410 0.1945138 0.7988175
-0.1212278 0.1886223 0.7986717
-0.1211950 0.1939522 0.7987601
-0.1211407 0.1972150 0.7993967
-0.1211605 0.1933804 0.7987082
-0.1211351 0.1927989 0.7986632
-0.1210747 0.1966657 0.7993145
-0.1211215 0.1910111 0.7985878
-0.1211188 0.1922125 0.7986302
-0.1211149 0.1916173 0.7986052
-0.1210078 0.1961105 0.7992291
-0.1208494 0.1869846 0.7991065
-0.1208212 0.1875378 0.7990297
-0.1207939 0.1880959 0.7989616
-0.1207617 0.1886710 0.7989028
-0.1207388 0.1933331 0.7989206
-0.1207337 0.1892532 0.7988593
-0.1207101 0.1927658 0.7988752
-0.1207105 0.1898389 0.7988283
-0.1206527 0.1965928 0.7995153
-0.1206994 0.1904247 0.7988156
-0.1206923 0.1921932 0.7988414
-0.1206865 0.1916112 0.7988240
-0.1206859 0.1910210 0.7988108
-0.1205955 0.1960423 0.7994342
-0.1205419 0.1954876 0.7993526
-0.1204945 0.1949242 0.7992825
-0.1204538 0.1943544 0.7992169
-0.1203547 0.1870470 0.7993377
-0.1203303 0.1875953 0.7992593
-0.1203101 0.1881483 0.7991933
-0.1202866 0.1887135 0.7991345
-0.1202662 0.1927162 0.7991000
-0.1202666 0.1892835 0.7990870
-0.1202495 0.1921575 0.7990676
-0.1202507 0.1898583 0.7990554
-0.1202441 0.1904333 0.7990421
-0.1202405 0.1915903 0.7990469
-0.1202372 0.1910160 0.7990361
-0.1200701 0.1948660 0.7994798
-0.1200304 0.1943076 0.7994112
-0.1199996 0.1937377 0.7993482
-0.1199395 0.1886911 0.7993006
-0.1199301 0.1891881 0.7992557
-0.1198634 0.1871111 0.7995657
-0.1198370 0.1876520 0.7994880
-0.1198172 0.1881978 0.7994245
-0.1197896 0.1926533 0.7993240
-0.1197724 0.1921070 0.7992911
-0.1197672 0.1898683 0.7992830
-0.1197634 0.1915557 0.7992709
-0.1197636 0.1904319 0.7992707
-0.1197616 0.1909985 0.7992650
-0.1196304 0.1947982 0.7996904
-0.1195948 0.1942478 0.7996207
-0.1195678 0.1936874 0.7995589
-0.1194387 0.1887171 0.7995399
-0.1194236 0.1892005 0.7994970
-0.1193769 0.1871775 0.7997867
-0.1193476 0.1877113 0.7997165
-0.1193241 0.1882492 0.7996560
-0.1192680 0.1898708 0.7995241
-0.1192628 0.1904209 0.7995113
-0.1192560 0.1915049 0.7995146
-0.1192601 0.1909670 0.7995085
-0.1191162 0.1936295 0.7997678
-0.1191015 0.1930713 0.7997122
-0.1190886 0.1925024 0.7996620
-0.1188102 0.1888244 0.7998202
-0.1187884 0.1893518 0.7997827
-0.1187756 0.1898791 0.7997560
-0.1187669 0.1904143 0.7997461
-0.1187491 0.1914613 0.7997440
-0.1187573 0.1909420 0.7997361
-0.1288968 0.2104167 0.7938984
-0.1288108 0.2109270 0.7938676
-0.1286822 0.2084091 0.7944585
-0.1287266 0.2114515 0.7938205
-0.1285022 0.2049282 0.7951119
-0.1286041 0.2089159 0.7944269
-0.1286484 0.2119957 0.7937674
-0.1284560 0.2054359 0.7951048
-0.1285722 0.2125478 0.7937121
-0.1285226 0.2094331 0.7943896
-0.1284938 0.2131037 0.7936532
-0.1284411 0.2099646 0.7943457
-0.1283513 0.2067871 0.7950255
-0.1284200 0.2136690 0.7935882
-0.1282869 0.2073267 0.7949823
-0.1281875 0.2023891 0.7954311
-0.1281792 0.2027892 0.7954787
-0.1281465 0.2032170 0.7954946
-0.1282225 0.2078565 0.7949488
-0.1281272 0.2036367 0.7955273
-0.1281401 0.2060868 0.7953087
-0.1280993 0.2040736 0.7955503
-0.1280576 0.2045058 0.7955643
-0.1281418 0.2100604 0.7945646
-0.1280584 0.2105833 0.7945192
-0.1278772 0.2018755 0.7956663
-0.1278520 0.2014374 0.7956174
-0.1278762 0.2062231 0.7955191
-0.1279722 0.2111179 0.7944655
-0.1277529 0.2050920 0.7957949
-0.1278903 0.2116582 0.7944080
-0.1277816 0.2090345 0.7950776
-0.1276959 0.2055757 0.7957783
-0.1278081 0.2122073 0.7943413
-0.1276930 0.2095640 0.7950261
-0.1277274 0.2127641 0.7942682
-0.1275564 0.2017741 0.7959263
-0.1275284 0.2013121 0.7958802
-0.1275512 0.2068855 0.7957070
-0.1276507 0.2133209 0.7941958
-0.1274896 0.2052120 0.7960127
-0.1274503 0.2027312 0.7960921
-0.1274326 0.2030935 0.7961367
-0.1274759 0.2074082 0.7956620
-0.1274333 0.2057135 0.7959862
-0.1273933 0.2034826 0.7961560
-0.1273651 0.2038818 0.7961858
-0.1273996 0.2079286 0.7956273
-0.1273285 0.2042800 0.7962106
-0.1272791 0.2046736 0.7962334
-0.1273218 0.2084637 0.7955809
-0.1271427 0.2026733 0.7963478
-0.1271338 0.2030789 0.7963810
-0.1271072 0.2035004 0.7963973
-0.1270866 0.2039355 0.7964169
-0.1270614 0.2043664 0.7964360
-0.1270178 0.2047888 0.7964429
-0.1270392 0.2085979 0.7957753
-0.1270373 0.2118320 0.7949825
-0.1269526 0.2091255 0.7957202
-0.1269552 0.2123885 0.7949023
-0.1268195 0.2021561 0.7965618
-0.1267935 0.2017058 0.7965228
-0.1268109 0.2005598 0.7963310
-0.1268664 0.2096642 0.7956607
-0.1267585 0.2048794 0.7966671
-0.1267112 0.2053478 0.7966461
-0.1267771 0.2102156 0.7955887
-0.1267437 0.2087429 0.7959784
-0.1267996 0.2135102 0.7947338
-0.1266632 0.2058232 0.7966199
-0.1266843 0.2074825 0.7963013
-0.1266058 0.2062966 0.7965883
-0.1267081 0.2118911 0.7952040
-0.1266881 0.2107759 0.7955115
-0.1266546 0.2092536 0.7959246
-0.1266097 0.2080012 0.7962552
-0.1266189 0.2124367 0.7951222
-0.1264908 0.2020541 0.7968058
-0.1266018 0.2113458 0.7954246
-0.1265600 0.2097735 0.7958625
-0.1264632 0.2015864 0.7967682
-0.1264728 0.2004160 0.7965812
-0.1263867 0.2030133 0.7969708
-0.1263719 0.2034044 0.7969950
-0.1263643 0.2037961 0.7970173
-0.1264679 0.2103058 0.7957958
-0.1263391 0.2041799 0.7970307
-0.1263847 0.2076230 0.7965153
-0.1263356 0.2064255 0.7967908
-0.1263076 0.2045635 0.7970391
-0.1264511 0.2135451 0.7949570
-0.1263724 0.2108475 0.7957180
-0.1263110 0.2081364 0.7964575
-0.1262696 0.2069124 0.7967550
-0.1263737 0.2130689 0.7951283
-0.1262848 0.2114017 0.7956348
-0.1261619 0.2019472 0.7970506
-0.1261298 0.2014620 0.7970112
-0.1260971 0.2029437 0.7971961
-0.1260436 0.2065442 0.7970014
-0.1260141 0.2050506 0.7972378
-0.1259756 0.2054937 0.7972152
-0.1259778 0.2070410 0.7969590
-0.1259268 0.2059388 0.7971842
-0.1260346 0.2130947 0.7953500
-0.1259110 0.2087881 0.7966090
-0.1257892 0.2028728 0.7974277
-0.1258286 0.2093050 0.7965379
-0.1258598 0.2120211 0.7957572
-0.1257327 0.2037139 0.7975005
-0.1257293 0.2051227 0.7974505
-0.1257491 0.2008427 0.7971987
-0.1257030 0.2040704 0.7975299
-0.1256943 0.2055895 0.7974231
-0.1256749 0.2044151 0.7975374
-0.1257405 0.2098316 0.7964597
-0.1256493 0.2047560 0.7975354
-0.1257712 0.2125745 0.7956657
-0.1256437 0.2060452 0.7973941
-0.1256884 0.2131343 0.7955665
-0.1255965 0.2076707 0.7971116
-0.1256500 0.2103693 0.7963763
-0.1256118 0.2136957 0.7954705
-0.1255206 0.2081820 0.7970489
-0.1255587 0.2109199 0.7962821
-0.1254314 0.2036671 0.7977241
-0.1254430 0.2023301 0.7976327
-0.1254182 0.2040539 0.7977417
-0.1253982 0.2044411 0.7977408
-0.1254144 0.2018574 0.7975920
-0.1253742 0.2048143 0.7977365
-0.1254721 0.2114798 0.7961799
-0.1252942 0.2066245 0.7975581
-0.1252346 0.2071036 0.7975142
-0.1252251 0.2110096 0.7964878
-0.1251159 0.2036252 0.7979544
-0.1251075 0.2040389 0.7979676
-0.1251096 0.2032110 0.7979452
-0.1250959 0.2022286 0.7978684
-0.1251136 0.2088194 0.7971846
-0.1250377 0.2052753 0.7979466
-0.1250665 0.2017403 0.7978295
-0.1251378 0.2115534 0.7963876
-0.1249933 0.2057087 0.7979244
-0.1250318 0.2012598 0.7977784
-0.1250298 0.2093385 0.7971090
-0.1249590 0.2061318 0.7978914
-0.1250518 0.2121109 0.7962808
-0.1249228 0.2072201 0.7977199
-0.1249478 0.2098714 0.7970247
-0.1249710 0.2126825 0.7961682
-0.1248600 0.2077170 0.7976526
-0.1248989 0.2132455 0.7960558
-0.1248622 0.2104161 0.7969242
-0.1248693 0.2111102 0.7967082
-0.1247898 0.2082176 0.7975755
-0.1247365 0.2046041 0.7982198
-0.1247385 0.2021300 0.7981058
-0.1247101 0.2049410 0.7982202
-0.1247740 0.2089489 0.7973962
-0.1247061 0.2016268 0.7980647
-0.1247826 0.2116410 0.7966082
-0.1246662 0.2011288 0.7980111
-0.1246946 0.2094593 0.7973161
-0.1246015 0.2066778 0.7980578
-0.1246946 0.2121828 0.7964994
-0.1245803 0.2073401 0.7979343
-0.1246099 0.2099781 0.7972267
-0.1246122 0.2127392 0.7963900
-0.1245192 0.2078365 0.7978602
-0.1244646 0.2035148 0.7984107
-0.1244478 0.2038860 0.7984296
-0.1244346 0.2042582 0.7984371
-0.1245269 0.2105110 0.7971283
-0.1244211 0.2046220 0.7984338
-0.1244556 0.2083375 0.7977846
-0.1244031 0.2049843 0.7984343
-0.1245378 0.2132963 0.7962794
-0.1243685 0.2053790 0.7984148
-0.1243386 0.2057704 0.7983861
-0.1243141 0.2061800 0.7983463
-0.1242785 0.2067821 0.7982647
-0.1243354 0.2095864 0.7975361
-0.1242955 0.2010053 0.7982504
-0.1242520 0.2004991 0.7981927
-0.1242536 0.2100937 0.7974384
-0.1241609 0.2079575 0.7980821
-0.1241175 0.2034425 0.7986514
-0.1241105 0.2038490 0.7986612
-0.1241072 0.2042497 0.7986679
-0.1240980 0.2046458 0.7986571
-0.1241722 0.2106135 0.7973346
-0.1240779 0.2050357 0.7986432
-0.1241029 0.2084533 0.7979999
-0.1240452 0.2054425 0.7986289
-0.1240453 0.2025069 0.7986282
-0.1240204 0.2058544 0.7985970
-0.1240911 0.2111440 0.7972225
-0.1240169 0.2020143 0.7985896
-0.1239967 0.2062712 0.7985453
-0.1240377 0.2089558 0.7979107
-0.1240143 0.2116868 0.7971023
-0.1238884 0.2073517 0.7984178
-0.1239415 0.2122445 0.7969793
-0.1238561 0.2003717 0.7984308
-0.1237535 0.2042394 0.7988996
-0.1237568 0.2033805 0.7988861
-0.1238778 0.2128040 0.7968449
-0.1237506 0.2038103 0.7988949
-0.1237502 0.2046644 0.7988874
-0.1237357 0.2050806 0.7988709
-0.1237112 0.2055092 0.7988503
-0.1237909 0.2107226 0.7975513
-0.1236895 0.2059287 0.7988157
-0.1238158 0.2133673 0.7967116
-0.1236642 0.2063578 0.7987613
-0.1236529 0.2024221 0.7988741
-0.1236353 0.2067838 0.7987044
-0.1237128 0.2112412 0.7974418
-0.1236300 0.2019156 0.7988304
-0.1236594 0.2090708 0.7981265
-0.1236014 0.2014158 0.7987821
-0.1236361 0.2117727 0.7973236
-0.1235936 0.2095689 0.7980277
-0.1235178 0.2074583 0.7986405
-0.1235236 0.2100821 0.7979188
-0.1235603 0.2123174 0.7971997
-0.1234677 0.2079398 0.7985506
-0.1233797 0.2042256 0.7991358
-0.1233795 0.2037780 0.7991339
-0.1234938 0.2128678 0.7970628
-0.1234196 0.2084280 0.7984575
-0.1233788 0.2033218 0.7991240
-0.1233294 0.2059944 0.7990346
-0.1234323 0.2134267 0.7969261
-0.1233072 0.2064389 0.7989792
-0.1233776 0.2108454 0.7977722
-0.1232803 0.2068698 0.7989246
-0.1232536 0.2023426 0.7991197
-0.1233069 0.2113471 0.7976584
-0.1232254 0.2018246 0.7990696
-0.1232567 0.2091951 0.7983500
-0.1231971 0.2013124 0.7990209
-0.1231962 0.2096853 0.7982419
-0.1232338 0.2118615 0.7975381
-0.1231242 0.2048299 0.7992831
-0.1231099 0.2052045 0.7992712
-0.1230863 0.2055737 0.7992447
-0.1231352 0.2101858 0.7981291
-0.1231611 0.2123895 0.7974126
-0.1230751 0.2080531 0.7987730
-0.1230309 0.2085356 0.7986731
-0.1229867 0.2032709 0.7993688
-0.1230957 0.2129303 0.7972795
-0.1230331 0.2134808 0.7971413
-0.1228974 0.2069598 0.7991355
