# 3D Systems, Inc.
# New Model
-0.1551506 0.1787547 0.8620390
-0.1551477 0.1806466 0.8620555
-0.1551396 0.1797012 0.8620582
-0.1551329 0.1801672 0.8620355
-0.1546829 0.1787479 0.8620806
-0.1546754 0.1792251 0.8620758
-0.1546616 0.1797161 0.8620903
-0.1546516 0.1801914 0.8620496
-0.1546539 0.1806861 0.8620714
-0.1541558 0.1797339 0.8621306
-0.1541386 0.1802244 0.8621000
-0.1541343 0.1807241 0.8621133
-0.1540097 0.1784032 0.8621226
-0.1540093 0.1789839 0.8621476
-0.1536175 0.1797571 0.8621628
-0.1536002 0.1802581 0.8621356
-0.1535918 0.1807599 0.8621489
-0.1534168 0.1783949 0.8621586
-0.1534088 0.1789791 0.8621788
-0.1530261 0.1807983 0.8621766
-0.1528130 0.1783893 0.8621908
-0.1528032 0.1795479 0.8622146
-0.1527966 0.1801301 0.8622018
-0.1527982 0.1789757 0.8622045
-0.1524352 0.1808364 0.8621927
-0.1522138 0.1783851 0.8622136
-0.1522008 0.1789708 0.8622252
-0.1520798 0.1851802 0.8612702
-0.1520635 0.1846939 0.8614220
-0.1520490 0.1841901 0.8615742
-0.1518765 0.1860214 0.8609805
-0.1518114 0.1813598 0.8621795
-0.1518094 0.1823027 0.8620219
-0.1518039 0.1827404 0.8619270
-0.1518008 0.1818530 0.8620975
-0.1516402 0.1839011 0.8616439
-0.1516234 0.1834315 0.8618022
-0.1514762 0.1856362 0.8611020
-0.1514583 0.1851691 0.8612713
-0.1514454 0.1846893 0.8614266
-0.1512692 0.1864888 0.8608054
-0.1511928 0.1813674 0.8621837
-0.1511943 0.1823022 0.8620333
-0.1511902 0.1827326 0.8619330
-0.1511809 0.1818598 0.8621070
-0.1510199 0.1838943 0.8616494
-0.1510060 0.1834286 0.8618104
-0.1508511 0.1856234 0.8611057
-0.1508360 0.1851618 0.8612744
-0.1508236 0.1846877 0.8614299
-0.1506485 0.1864778 0.8608036
-0.1505717 0.1823052 0.8620421
-0.1505688 0.1827306 0.8619411
-0.1505670 0.1831863 0.8618546
-0.1504291 0.1848191 0.8613853
-0.1504128 0.1843633 0.8615310
-0.1503982 0.1838930 0.8616568
-0.1503707 0.1818629 0.8621154
-0.1503672 0.1813052 0.8622229
-0.1502258 0.1856119 0.8611066
-0.1500287 0.1864707 0.8608061
-0.1499535 0.1831880 0.8618691
-0.1499460 0.1823093 0.8620560
-0.1499464 0.1827317 0.8619559
-0.1497981 0.1848122 0.8613950
-0.1497855 0.1843588 0.8615447
-0.1497743 0.1838901 0.8616695
-0.1497505 0.1813074 0.8622420
-0.1497535 0.1818665 0.8621308
-0.1495963 0.1856053 0.8611178
-0.1494058 0.1864645 0.8608089
-0.1493356 0.1831868 0.8618823
-0.1493216 0.1827314 0.8619660
-0.1493132 0.1823087 0.8620693
-0.1491639 0.1848082 0.8614018
-0.1491552 0.1843561 0.8615540
-0.1491471 0.1838886 0.8616788
-0.1491317 0.1813072 0.8622590
-0.1491343 0.1818682 0.8621484
-0.1489752 0.1856056 0.8611241
-0.1489240 0.1773794 0.8622537
-0.1487846 0.1864595 0.8608105
-0.1487197 0.1831852 0.8618903
-0.1487052 0.1827259 0.8619754
-0.1486937 0.1822992 0.8620827
-0.1485402 0.1848071 0.8614089
-0.1485318 0.1843538 0.8615645
-0.1485245 0.1838876 0.8616902
-0.1485103 0.1818700 0.8621510
-0.1485084 0.1813096 0.8622605
-0.1483484 0.1856047 0.8611301
-0.1483294 0.1755975 0.8620075
-0.1483278 0.1761826 0.8621105
-0.1483269 0.1767718 0.8621962
-0.1483218 0.1773762 0.8622586
-0.1481619 0.1864605 0.8608171
-0.1481064 0.1831832 0.8618936
-0.1480885 0.1827196 0.8619811
-0.1480751 0.1822880 0.8620889
-0.1479179 0.1848095 0.8614090
-0.1479082 0.1843539 0.8615646
-0.1479006 0.1838878 0.8616916
-0.1478863 0.1818689 0.8621491
-0.1478849 0.1813086 0.8622616
-0.1477225 0.1856064 0.8611350
-0.1477171 0.1767668 0.8621964
-0.1477154 0.1773715 0.8622588
-0.1477130 0.1761786 0.8621114
-0.1477110 0.1755935 0.8620099
-0.1475404 0.1864617 0.8608253
-0.1474956 0.1831796 0.8618913
-0.1474747 0.1827127 0.8619843
-0.1474576 0.1822752 0.8620938
-0.1472925 0.1848129 0.8614103
-0.1472831 0.1843543 0.8615684
-0.1472768 0.1838897 0.8617015
-0.1472636 0.1818676 0.8621502
-0.1472622 0.1813084 0.8622616
-0.1472590 0.1795682 0.8623264
-0.1472565 0.1789839 0.8623249
-0.1471121 0.1779690 0.8622906
-0.1471091 0.1773670 0.8622524
-0.1471068 0.1767626 0.8621896
-0.1470978 0.1761759 0.8621051
-0.1470955 0.1856097 0.8611409
-0.1470917 0.1755927 0.8620049
-0.1469170 0.1864683 0.8608339
-0.1468554 0.1827057 0.8619874
-0.1468366 0.1822629 0.8620952
-0.1466630 0.1848264 0.8614168
-0.1466568 0.1843596 0.8615710
-0.1466524 0.1838902 0.8617037
-0.1466523 0.1834148 0.8618516
-0.1466406 0.1818657 0.8621515
-0.1466394 0.1813072 0.8622599
-0.1466349 0.1795669 0.8623255
-0.1466308 0.1789831 0.8623218
-0.1466264 0.1783968 0.8623202
-0.1466209 0.1778055 0.8622905
-0.1464979 0.1767596 0.8621861
-0.1464832 0.1761729 0.8621022
-0.1464731 0.1755906 0.8620038
-0.1464661 0.1856215 0.8611441
-0.1462954 0.1864771 0.8608436
-0.1461837 0.1813481 0.8622553
-0.1461733 0.1808842 0.8622843
-0.1460343 0.1829258 0.8619458
-0.1460285 0.1834168 0.8618490
-0.1460260 0.1824120 0.8620757
-0.1460175 0.1818634 0.8621517
-0.1460065 0.1789828 0.8623177
-0.1459986 0.1783964 0.8623143
-0.1459901 0.1778060 0.8622852
-0.1459758 0.1772291 0.8622409
-0.1458688 0.1761701 0.8620958
-0.1458547 0.1755889 0.8619987
-0.1458438 0.1846884 0.8614774
-0.1458425 0.1841812 0.8616188
-0.1458392 0.1851643 0.8613083
-0.1458363 0.1856389 0.8611483
-0.1456737 0.1864880 0.8608560
-0.1455525 0.1813313 0.8622482
-0.1454105 0.1829251 0.8619438
-0.1454033 0.1834202 0.8618459
-0.1454031 0.1824107 0.8620717
-0.1453949 0.1818619 0.8621505
-0.1453745 0.1783945 0.8623057
-0.1453637 0.1778056 0.8622735
-0.1453480 0.1772313 0.8622272
-0.1452530 0.1761666 0.8620871
-0.1452368 0.1755873 0.8619907
-0.1452205 0.1841843 0.8616168
-0.1452222 0.1750154 0.8618836
-0.1452187 0.1846948 0.8614787
-0.1452105 0.1851777 0.8613177
-0.1452025 0.1856582 0.8611517
-0.1450525 0.1865004 0.8608713
-0.1449218 0.1813083 0.8622407
-0.1448558 0.1793442 0.8622947
-0.1447828 0.1829247 0.8619390
-0.1447763 0.1834229 0.8618405
-0.1447778 0.1824085 0.8620622
-0.1447709 0.1818603 0.8621436
-0.1447573 0.1783937 0.8622920
-0.1447462 0.1778079 0.8622598
-0.1447298 0.1772358 0.8622133
-0.1446367 0.1761628 0.8620732
-0.1446193 0.1755852 0.8619793
-0.1446033 0.1750149 0.8618745
-0.1445995 0.1841885 0.8616117
-0.1445958 0.1847005 0.8614695
-0.1445857 0.1851898 0.8613123
-0.1444372 0.1860226 0.8610547
-0.1442980 0.1812888 0.8622285
-0.1442395 0.1793348 0.8622791
-0.1442229 0.1788005 0.8622876
-0.1442080 0.1782517 0.8622709
-0.1441583 0.1829256 0.8619260
-0.1441547 0.1824070 0.8620480
-0.1441520 0.1834279 0.8618305
-0.1441519 0.1818599 0.8621277
-0.1441150 0.1772397 0.8621976
-0.1440180 0.1761592 0.8620577
-0.1440003 0.1755837 0.8619650
-0.1439837 0.1750151 0.8618623
-0.1439778 0.1841934 0.8616096
-0.1438189 0.1860299 0.8610673
-0.1438141 0.1855192 0.8612338
-0.1438108 0.1849981 0.8613992
-0.1436780 0.1812684 0.8622160
-0.1436290 0.1793264 0.8622605
-0.1436172 0.1787996 0.8622683
-0.1436060 0.1782585 0.8622528
-0.1435327 0.1829265 0.8619204
-0.1435326 0.1818595 0.8621182
-0.1435314 0.1824046 0.8620375
-0.1435247 0.1834320 0.8618194
-0.1435064 0.1772435 0.8621781
-0.1434978 0.1766842 0.8621145
-0.1433798 0.1755823 0.8619460
-0.1433651 0.1750162 0.8618453
-0.1433594 0.1842015 0.8616117
-0.1432053 0.1860405 0.8610876
-0.1432042 0.1855229 0.8612479
-0.1432037 0.1849974 0.8614061
-0.1430660 0.1812537 0.8621952
-0.1430580 0.1807687 0.8622380
-0.1430538 0.1802909 0.8622452
-0.1430436 0.1798042 0.8622500
-0.1430365 0.1793207 0.8622342
-0.1430322 0.1788048 0.8622417
-0.1430268 0.1782747 0.8622271
-0.1429185 0.1818599 0.8621019
-0.1429149 0.1824039 0.8620196
-0.1429119 0.1829270 0.8619060
-0.1429057 0.1772563 0.8621505
-0.1429011 0.1767000 0.8620879
-0.1427546 0.1755877 0.8619156
-0.1427485 0.1836680 0.8617341
-0.1427460 0.1750251 0.8618167
-0.1427417 0.1842065 0.8616067
-0.1425964 0.1849950 0.8614081
-0.1425946 0.1855234 0.8612553
-0.1425915 0.1860458 0.8610986
-0.1424619 0.1812447 0.8621689
-0.1424591 0.1802832 0.8622162
-0.1424566 0.1807560 0.8622138
-0.1424508 0.1782909 0.8621968
-0.1424542 0.1798023 0.8622213
-0.1424508 0.1788102 0.8622087
-0.1424501 0.1793177 0.8622022
-0.1423030 0.1767157 0.8620568
-0.1423040 0.1772694 0.8621187
-0.1423060 0.1818607 0.8620765
-0.1422971 0.1824029 0.8620020
-0.1422890 0.1829274 0.8618935
-0.1421313 0.1836731 0.8617298
-0.1421318 0.1755955 0.8618808
-0.1421287 0.1750357 0.8617824
-0.1421229 0.1842116 0.8616071
-0.1419918 0.1849936 0.8614058
-0.1419869 0.1855239 0.8612591
-0.1419796 0.1860513 0.8611095
-0.1418929 0.1777888 0.8621324
-0.1418894 0.1783064 0.8621602
-0.1418845 0.1788178 0.8621734
-0.1418772 0.1798024 0.8621891
-0.1418758 0.1793164 0.8621667
-0.1418747 0.1802754 0.8621831
-0.1418668 0.1812370 0.8621383
-0.1418641 0.1807428 0.8621851
-0.1418516 0.1817296 0.8620783
-0.1417142 0.1767316 0.8620216
-0.1416877 0.1824020 0.8619756
-0.1416732 0.1829262 0.8618750
-0.1415164 0.1836697 0.8617051
-0.1415125 0.1750492 0.8617465
-0.1415101 0.1756087 0.8618425
-0.1415081 0.1842116 0.8615887
-0.1413765 0.1849888 0.8614047
-0.1413725 0.1855226 0.8612648
-0.1413643 0.1860556 0.8611226
-0.1413428 0.1778157 0.8620983
-0.1413301 0.1783313 0.8621255
-0.1413175 0.1788379 0.8621362
-0.1413033 0.1793303 0.8621291
-0.1412994 0.1798060 0.8621514
-0.1412918 0.1802699 0.8621464
-0.1412845 0.1807371 0.8621473
-0.1412801 0.1812279 0.8621024
-0.1412576 0.1817226 0.8620402
-0.1411295 0.1767513 0.8619833
-0.1410852 0.1823965 0.8619402
-0.1410679 0.1829215 0.8618434
-0.1409016 0.1750686 0.8617066
-0.1409009 0.1836673 0.8616866
-0.1408929 0.1756281 0.8617996
-0.1408934 0.1842108 0.8615721
-0.1407876 0.1778424 0.8620546
-0.1407533 0.1855181 0.8612613
-0.1407749 0.1783564 0.8620809
-0.1407555 0.1849797 0.8613943
-0.1407458 0.1860564 0.8611263
-0.1407633 0.1788586 0.8620914
-0.1407485 0.1793460 0.8620853
-0.1407350 0.1798136 0.8621053
-0.1407233 0.1802712 0.8621031
-0.1520393 0.1750764 0.8617308
-0.1518241 0.1808649 0.8622108
-0.1516737 0.1760990 0.8619790
-0.1516641 0.1766550 0.8620735
-0.1516451 0.1772176 0.8621470
-0.1516219 0.1777925 0.8621974
-0.1516087 0.1783837 0.8622341
-0.1514257 0.1750634 0.8617573
-0.1510314 0.1772127 0.8621665
-0.1510101 0.1777924 0.8622154
-0.1509983 0.1783831 0.8622516
-0.1508092 0.1750505 0.8617949
-0.1507861 0.1756252 0.8619250
-0.1507634 0.1762071 0.8620377
-0.1501943 0.1750361 0.8618346
-0.1501763 0.1756133 0.8619608
-0.1501586 0.1761978 0.8620686
-0.1501382 0.1767869 0.8621573
-0.1501199 0.1773889 0.8622225
-0.1501072 0.1779790 0.8622632
-0.1495763 0.1750279 0.8618553
-0.1495641 0.1756079 0.8619792
-0.1495533 0.1761917 0.8620860
-0.1495400 0.1767811 0.8621745
-0.1495254 0.1773846 0.8622387
-0.1495166 0.1779768 0.8622789
-0.1489475 0.1756016 0.8620001
-0.1489412 0.1761864 0.8621043
-0.1489340 0.1767757 0.8621907
-0.1489183 0.1779742 0.8622929
-0.1489148 0.1785667 0.8623130
-0.1483212 0.1785681 0.8623173
-0.1483201 0.1779732 0.8622974
-0.1477163 0.1779708 0.8622975
-0.1477160 0.1785723 0.8623189
-0.1407051 0.1812269 0.8620584
-0.1406763 0.1817198 0.8620022
-0.1405454 0.1767704 0.8619340
-0.1404846 0.1823908 0.8618971
-0.1404647 0.1829197 0.8618088
-0.1404465 0.1834492 0.8617205
-0.1402936 0.1750885 0.8616615
-0.1402803 0.1756505 0.8617547
-0.1402755 0.1842069 0.8615595
-0.1402614 0.1847509 0.8614419
-0.1402384 0.1852987 0.8613201
-0.1402287 0.1778645 0.8620048
-0.1402211 0.1783753 0.8620307
-0.1401277 0.1860558 0.8611310
-0.1401278 0.1812277 0.8620093
-0.1400895 0.1817182 0.8619597
-0.1399631 0.1767906 0.8618883
-0.1398810 0.1823798 0.8618588
-0.1398627 0.1829142 0.8617730
-0.1398442 0.1834488 0.8616862
-0.1396895 0.1751094 0.8616253
-0.1396722 0.1756765 0.8617117
-0.1396864 0.1783963 0.8619797
-0.1396615 0.1841966 0.8615325
-0.1396494 0.1847470 0.8614228
-0.1396309 0.1853019 0.8613031
-0.1395749 0.1812204 0.8619563
-0.1395396 0.1817189 0.8619139
-0.1395006 0.1860462 0.8611191
-0.1393792 0.1768140 0.8618374
-0.1393661 0.1773642 0.8618875
-0.1392832 0.1823688 0.8618119
-0.1392593 0.1829079 0.8617352
-0.1392340 0.1834446 0.8616524
-0.1391612 0.1784087 0.8619300
-0.1390898 0.1751307 0.8615848
-0.1390691 0.1757034 0.8616678
-0.1390433 0.1841849 0.8615112
-0.1390363 0.1847429 0.8614062
-0.1390223 0.1853055 0.8612923
-0.1390417 0.1812219 0.8618996
-0.1390046 0.1817178 0.8618576
-0.1388658 0.1860359 0.8611150
-0.1388007 0.1773896 0.8618343
-0.1387040 0.1823482 0.8617531
-0.1386839 0.1828911 0.8616803
-0.1386654 0.1834347 0.8615982
-0.1385114 0.1812380 0.8618348
-0.1384493 0.1763047 0.8616926
-0.1384360 0.1847365 0.8613696
-0.1384371 0.1841715 0.8614718
-0.1384262 0.1853058 0.8612618
-0.1384093 0.1858864 0.8611433
-0.1382222 0.1779608 0.8618084
-0.1381456 0.1818011 0.8617539
-0.1381345 0.1823424 0.8616953
-0.1380995 0.1751955 0.8615323
-0.1381176 0.1828873 0.8616271
-0.1381008 0.1834343 0.8615470
-0.1379925 0.1812433 0.8617746
-0.1378565 0.1763348 0.8616441
-0.1378288 0.1769080 0.8616966
-0.1378349 0.1847334 0.8613295
-0.1378346 0.1841616 0.8614280
-0.1378263 0.1853092 0.8612285
-0.1378111 0.1858937 0.8611177
-0.1376575 0.1779785 0.8617546
-0.1375871 0.1817936 0.8616859
-0.1375774 0.1823356 0.8616327
-0.1375664 0.1828837 0.8615662
-0.1375512 0.1834350 0.8614945
-0.1374873 0.1752326 0.8614954
-0.1372636 0.1763616 0.8615966
-0.1372357 0.1769384 0.8616433
-0.1372431 0.1847262 0.8612896
-0.1372402 0.1853099 0.8611950
-0.1372421 0.1841485 0.8613785
-0.1372313 0.1859023 0.8610895
-0.1370480 0.1812518 0.8616670
-0.1370407 0.1817907 0.8616270
-0.1370338 0.1823346 0.8615760
-0.1370255 0.1828845 0.8615118
-0.1370143 0.1834407 0.8614436
-0.1368819 0.1752668 0.8614613
-0.1366670 0.1853165 0.8611593
-0.1366633 0.1847228 0.8612475
-0.1366591 0.1841353 0.8613291
-0.1366436 0.1769669 0.8616046
-0.1366221 0.1775473 0.8616337
-0.1364938 0.1812508 0.8616057
-0.1364923 0.1817976 0.8615660
-0.1363492 0.1859748 0.8610280
-0.1362496 0.1758834 0.8614881
-0.1360921 0.1853230 0.8611199
-0.1360839 0.1847205 0.8612057
-0.1360800 0.1841246 0.8612821
-0.1360644 0.1835381 0.8613552
-0.1360475 0.1829520 0.8614185
-0.1360311 0.1775766 0.8615883
-0.1360291 0.1823605 0.8614717
-0.1359425 0.1817907 0.8615048
-0.1359395 0.1812417 0.8615431
-0.1357377 0.1859617 0.8610065
-0.1356567 0.1759169 0.8614727
-0.1356228 0.1765114 0.8615115
-0.1355281 0.1853363 0.8610826
-0.1355182 0.1847248 0.8611626
-0.1355125 0.1841167 0.8612366
-0.1354946 0.1835234 0.8613034
-0.1354758 0.1829339 0.8613643
-0.1354546 0.1823423 0.8614201
-0.1354357 0.1776047 0.8615403
-0.1351357 0.1859490 0.8609759
-0.1350672 0.1759517 0.8614352
-0.1350379 0.1765484 0.8614678
-0.1348962 0.1829169 0.8613203
-0.1348732 0.1823222 0.8613722
-0.1348511 0.1817288 0.8614146
-0.1348349 0.1811356 0.8614456
-0.1347539 0.1748965 0.8613684
-0.1345394 0.1859418 0.8609589
-0.1345148 0.1853347 0.8610357
-0.1344883 0.1847306 0.8611012
-0.1344583 0.1841280 0.8611638
-0.1344479 0.1765783 0.8614663
-0.1344288 0.1835234 0.8612227
-0.1344199 0.1771858 0.8614890
-0.1342032 0.1749288 0.8613830
-0.1341553 0.1755141 0.8614176
-0.1339480 0.1859387 0.8609430
-0.1339255 0.1853247 0.8610090
-0.1339013 0.1847154 0.8610725
-0.1338744 0.1841085 0.8611324
-0.1338600 0.1766089 0.8614716
-0.1338485 0.1835019 0.8611949
-0.1338380 0.1772179 0.8614779
-0.1338197 0.1828942 0.8612508
-0.1337941 0.1822832 0.8612964
-0.1337738 0.1816654 0.8613433
-0.1337608 0.1797439 0.8614281
-0.1337568 0.1810370 0.8613800
-0.1337509 0.1803942 0.8614121
-0.1336586 0.1749644 0.8614014
-0.1336154 0.1755503 0.8614282
-0.1335377 0.1864670 0.8608811
-0.1333617 0.1859419 0.8609399
-0.1333419 0.1853201 0.8609985
-0.1333197 0.1847047 0.8610588
-0.1332952 0.1840920 0.8611163
-0.1332723 0.1834817 0.8611700
-0.1332613 0.1766307 0.8614609
-0.1332442 0.1828743 0.8612272
-0.1332463 0.1772423 0.8614635
-0.1332283 0.1778572 0.8614588
-0.1332199 0.1822645 0.8612734
-0.1332108 0.1784854 0.8614455
-0.1331993 0.1816511 0.8613189
-0.1331925 0.1791199 0.8614220
-0.1331876 0.1797575 0.8614086
-0.1331831 0.1810305 0.8613601
-0.1331784 0.1803992 0.8613927
-0.1331218 0.1749958 0.8614417
-0.1330797 0.1755873 0.8614648
-0.1329420 0.1864420 0.8608906
-0.1326528 0.1772590 0.8614787
-0.1326378 0.1778763 0.8614682
-0.1326263 0.1816365 0.8613095
-0.1326247 0.1785042 0.8614494
-0.1326094 0.1810239 0.8613520
-0.1326130 0.1791350 0.8614235
-0.1326087 0.1797671 0.8614060
-0.1326029 0.1804007 0.8613864
-0.1326208 0.1750191 0.8614702
-0.1325830 0.1756162 0.8614789
-0.1325332 0.1762534 0.8614820
-0.1323688 0.1864256 0.8609005
-0.1323438 0.1858316 0.8609622
-0.1323166 0.1852385 0.8610264
-0.1322906 0.1846450 0.8610796
-0.1322634 0.1840540 0.8611294
-0.1322407 0.1834629 0.8611749
-0.1322226 0.1828621 0.8612235
-0.1322053 0.1822586 0.8612630
-0.1321183 0.1750484 0.8615332
-0.1320779 0.1756488 0.8615385
-0.1320536 0.1772651 0.8615330
-0.1320425 0.1778884 0.8615157
-0.1320267 0.1810164 0.8613681
-0.1320328 0.1785178 0.8614894
-0.1320261 0.1791451 0.8614575
-0.1320223 0.1797721 0.8614342
-0.1320193 0.1803994 0.8614074
-0.1320277 0.1763016 0.8615470
-0.1318104 0.1864159 0.8609366
-0.1317072 0.1834521 0.8611851
-0.1316936 0.1828583 0.8612345
-0.1316843 0.1822629 0.8612797
-0.1316846 0.1816556 0.8613298
-0.1316294 0.1750825 0.8616264
-0.1315877 0.1756897 0.8616161
-0.1314803 0.1766444 0.8616101
-0.1314661 0.1772709 0.8615902
-0.1314540 0.1778998 0.8615622
-0.1314424 0.1810029 0.8613923
-0.1314413 0.1785309 0.8615210
-0.1314320 0.1803921 0.8614250
-0.1314346 0.1791524 0.8614833
-0.1314312 0.1797732 0.8614520
-0.1313726 0.1856964 0.8610346
-0.1313543 0.1851559 0.8610786
-0.1313353 0.1846165 0.8611187
-0.1313232 0.1840632 0.8611599
-0.1312568 0.1864076 0.8609864
-0.1311770 0.1834480 0.8612288
-0.1311658 0.1816783 0.8613678
-0.1311672 0.1828621 0.8612772
-0.1311607 0.1822752 0.8613203
-0.1311446 0.1751147 0.8616904
-0.1311073 0.1757335 0.8616906
-0.1309233 0.1766529 0.8617026
-0.1309037 0.1772855 0.8616581
-0.1308902 0.1856804 0.8610685
-0.1308850 0.1779169 0.8616164
-0.1308743 0.1851585 0.8611042
-0.1308641 0.1785524 0.8615717
-0.1308643 0.1846219 0.8611476
-0.1308605 0.1840765 0.8611886
-0.1308511 0.1791713 0.8615308
-0.1308444 0.1797868 0.8615013
-0.1307447 0.1804557 0.8614763
-0.1307020 0.1810890 0.8614341
-0.1306662 0.1816967 0.8613863
-0.1306747 0.1751610 0.8618024
-0.1306499 0.1822909 0.8613417
-0.1306496 0.1828740 0.8613013
-0.1304582 0.1862026 0.8610946
-0.1304467 0.1856670 0.8611259
-0.1304333 0.1835464 0.8612750
-0.1304344 0.1851520 0.8611573
-0.1304283 0.1846296 0.8611979
-0.1304227 0.1841043 0.8612327
-0.1304110 0.1760359 0.8618371
-0.1303878 0.1766681 0.8618033
-0.1303633 0.1773049 0.8617669
-0.1303369 0.1779396 0.8617228
-0.1303068 0.1785779 0.8616753
-0.1302847 0.1791952 0.8616285
-0.1302716 0.1798075 0.8615952
-0.1302714 0.1804946 0.8615417
-0.1302239 0.1811228 0.8615037
-0.1301771 0.1817245 0.8614566
-0.1301547 0.1823127 0.8614143
-0.1301465 0.1828951 0.8613787
-0.1300274 0.1835753 0.8613501
-0.1300224 0.1861947 0.8611749
-0.1300226 0.1856600 0.8612066
-0.1300118 0.1851546 0.8612428
